Experiment,Colony,Location,Treatment,Temp,Sed,Chamber,Day,Time,rsq,mo2
11,2,NB,HT,H,C,3,Day2,46,0.225,-0.245052414
11,2,NB,HT,H,C,3,Day2,47,0.473,0.127315859
11,2,NB,HT,H,C,3,Day2,48,0.164,0.090478855
11,2,NB,HT,H,C,3,Day2,49,0.853,-1.064136418
11,2,NB,HT,H,C,3,Day2,50,0.847,-1.208966702
11,2,NB,HT,H,C,3,Day2,51,0.755,0.230438793
11,2,NB,HX,H,H,4,Day2,1,0.38,-0.428590145
11,2,NB,HX,H,H,4,Day2,2,0.572,-0.252648885
11,2,NB,HX,H,H,4,Day2,3,0.689,-0.420243053
11,2,NB,HX,H,H,4,Day2,4,0.891,-0.552063371
11,2,NB,HX,H,H,4,Day2,5,0.886,-0.75873297
11,2,NB,HX,H,H,4,Day2,6,0.638,-0.180840933
11,2,NB,HX,H,H,4,Day2,7,0.532,-0.120131677
11,2,NB,HX,H,H,4,Day2,8,0.254,-0.088121759
11,2,NB,HX,H,H,4,Day2,9,0.797,-0.700861126
11,2,NB,HX,H,H,4,Day2,10,0.911,-0.517652486
11,2,NB,HX,H,H,4,Day2,11,0.758,-0.236448504
11,2,NB,HX,H,H,4,Day2,12,0.932,-0.469018591
11,2,NB,HX,H,H,4,Day2,13,0.861,-0.395103521
11,2,NB,HX,H,H,4,Day2,14,0.842,-0.399713683
11,2,NB,HX,H,H,4,Day2,15,0.921,-0.593072874
11,2,NB,HX,H,H,4,Day2,16,0.783,-0.425814493
11,2,NB,HX,H,H,4,Day2,17,0.749,-0.387506818
11,2,NB,HX,H,H,4,Day2,18,0.673,-0.465047806
11,2,NB,HX,H,H,4,Day2,19,0.665,-0.495919914
11,2,NB,HX,H,H,4,Day2,20,0.817,-0.530247397
11,2,NB,HX,H,H,4,Day2,21,0.893,-1.313025587
11,2,NB,HX,H,H,4,Day2,22,0.968,-1.718072648
11,2,NB,HX,H,H,4,Day2,23,0.983,-1.694047718
11,2,NB,HX,H,H,4,Day2,24,0.982,-2.032529873
11,2,NB,HX,H,H,4,Day2,25,0.983,-2.211091273
11,2,NB,HX,H,H,4,Day2,26,0.989,-1.168438759
11,2,NB,HX,H,H,4,Day2,27,0.986,-0.966678435
11,2,NB,HX,H,H,4,Day2,28,0.966,-0.765842639
11,2,NB,HX,H,H,4,Day2,29,0.953,-0.880179192
11,2,NB,HX,H,H,4,Day2,30,0.933,-0.7682837
11,2,NB,HX,H,H,4,Day2,31,0.975,-0.897450073
11,2,NB,HX,H,H,4,Day2,32,0.987,-1.075066787
11,2,NB,HX,H,H,4,Day2,33,0.942,-1.984517757
11,2,NB,HX,H,H,4,Day2,34,0.921,-1.528321898
11,2,NB,HX,H,H,4,Day2,35,0.953,-1.508090801
11,2,NB,HX,H,H,4,Day2,36,0.977,-1.637716046
11,2,NB,HX,H,H,4,Day2,37,0.962,-1.266213879
11,2,NB,HX,H,H,4,Day2,38,0.652,-0.340703176
11,2,NB,HX,H,H,4,Day2,39,0.265,-0.234297554
11,2,NB,HX,H,H,4,Day2,40,0.304,-0.262088109
11,2,NB,HX,H,H,4,Day2,41,0.482,-0.190954748
11,2,NB,HX,H,H,4,Day2,42,0.409,-0.172413226
11,2,NB,HX,H,H,4,Day2,43,0.855,-0.761159078
11,2,NB,HX,H,H,4,Day2,44,0.493,-0.211024391
11,2,NB,HX,H,H,4,Day2,45,0.718,-0.971115694
11,2,NB,HX,H,H,4,Day2,46,0.599,-0.86104469
11,2,NB,HX,H,H,4,Day2,47,0.922,-1.116711679
11,2,NB,HX,H,H,4,Day2,48,0.836,-0.628604861
11,2,NB,HX,H,H,4,Day2,49,0.435,-0.201370356
11,2,NB,HX,H,H,4,Day2,50,0.939,-1.466135064
11,2,NB,HX,H,H,4,Day2,51,0.979,-1.031099055
12,2,NB,C,C,C,1,Day2,1,0.0343,-0.119371748
12,2,NB,C,C,C,1,Day2,2,0.0418,-0.039941723
12,2,NB,C,C,C,1,Day2,3,0.775,0.355922797
12,2,NB,C,C,C,1,Day2,4,0.761,0.344495761
12,2,NB,C,C,C,1,Day2,5,0.911,0.635540683
12,2,NB,C,C,C,1,Day2,6,0.951,0.831126106
12,2,NB,C,C,C,1,Day2,7,0.702,0.300335709
12,2,NB,C,C,C,1,Day2,8,0.491,0.179335666
12,2,NB,C,C,C,1,Day2,9,0.852,0.449964211
12,2,NB,C,C,C,1,Day2,10,0.874,0.468415058
12,2,NB,C,C,C,1,Day2,11,0.74,0.327597854
12,2,NB,C,C,C,1,Day2,12,0.878,0.524393451
12,2,NB,C,C,C,1,Day2,13,0.448,0.180598316
12,2,NB,C,C,C,1,Day2,14,0.524,0.198338897
12,2,NB,C,C,C,1,Day2,15,0.71,0.305652699
12,2,NB,C,C,C,1,Day2,16,0.69,0.283957086
12,2,NB,C,C,C,1,Day2,17,0.851,0.529368594
12,2,NB,C,C,C,1,Day2,18,0.909,0.613984442
12,2,NB,C,C,C,1,Day2,19,0.901,0.584261145
12,2,NB,C,C,C,1,Day2,20,0.836,0.438423772
12,2,NB,C,C,C,1,Day2,21,0.875,0.512169644
12,2,NB,C,C,C,1,Day2,22,0.886,0.517311203
12,2,NB,C,C,C,1,Day2,23,0.886,0.583465003
12,2,NB,C,C,C,1,Day2,24,0.875,0.512361955
12,2,NB,C,C,C,1,Day2,25,0.879,0.539837476
12,2,NB,C,C,C,1,Day2,26,0.888,0.552779347
12,2,NB,C,C,C,1,Day2,27,0.885,0.533284454
12,2,NB,C,C,C,1,Day2,28,0.812,0.398530464
12,2,NB,C,C,C,1,Day2,29,0.849,0.454635438
12,2,NB,C,C,C,1,Day2,30,0.835,0.457080527
12,2,NB,C,C,C,1,Day2,31,0.855,0.479746192
12,2,NB,C,C,C,1,Day2,32,0.826,0.427359014
12,2,NB,C,C,C,1,Day2,33,0.864,0.475930265
12,2,NB,C,C,C,1,Day2,34,0.782,0.340585746
12,2,NB,C,C,C,1,Day2,35,0.832,0.462666611
12,2,NB,C,C,C,1,Day2,36,0.002,0.008717496
12,2,NB,C,C,C,1,Day2,37,0.00599,0.014129498
12,2,NB,C,C,C,1,Day2,38,0.0362,0.035197121
12,2,NB,C,C,C,1,Day2,39,0.0648,-0.047392184
12,2,NB,C,C,C,1,Day2,40,0.385,0.149318894
12,2,NB,C,C,C,1,Day2,41,0.228,-0.099470935
12,2,NB,C,C,C,1,Day2,42,0.133,-0.074175387
12,2,NB,C,C,C,1,Day2,43,0.121,-0.073447203
12,2,NB,C,C,C,1,Day2,44,0.0325,-0.034807446
12,2,NB,C,C,C,1,Day2,45,0.149,-0.075410963
12,2,NB,C,C,C,1,Day2,46,0.372,-0.147699145
12,2,NB,C,C,C,1,Day2,47,0.322,-0.131634928
12,2,NB,C,C,C,1,Day2,48,0.051,-0.042724082
12,2,NB,C,C,C,1,Day2,49,0.264,-0.115182167
12,2,NB,C,C,C,1,Day2,50,0.0977,-0.062341099
12,2,NB,C,C,C,1,Day2,51,0.251,-0.114074095
12,2,NB,HS,C,H,2,Day2,1,0.4,0.192854127
12,2,NB,HS,C,H,2,Day2,2,0.108,0.087633181
12,2,NB,HS,C,H,2,Day2,3,0.0427,-0.025547479
12,2,NB,HS,C,H,2,Day2,4,0.542,0.118313706
12,2,NB,HS,C,H,2,Day2,5,0.191,0.057394263
12,2,NB,HS,C,H,2,Day2,6,0.796,0.250219846
12,2,NB,HS,C,H,2,Day2,7,0.505,0.162161722
12,2,NB,HS,C,H,2,Day2,8,0.51,0.123684483
12,2,NB,HS,C,H,2,Day2,9,0.67,0.167470535
12,2,NB,HS,C,H,2,Day2,10,0.612,0.159130188
12,2,NB,HS,C,H,2,Day2,11,0.609,0.148403396
12,2,NB,HS,C,H,2,Day2,12,0.645,0.197200879
12,2,NB,HS,C,H,2,Day2,13,0.577,0.140468206
12,2,NB,HS,C,H,2,Day2,14,0.0954,-0.03524603
12,2,NB,HS,C,H,2,Day2,15,0.116,0.039397327
12,2,NB,HS,C,H,2,Day2,16,0.184,0.054049642
12,2,NB,HS,C,H,2,Day2,17,0.0276,0.01955073
12,2,NB,HS,C,H,2,Day2,18,0.435,0.106281173
12,2,NB,HS,C,H,2,Day2,19,0.242,0.067535194
12,2,NB,HS,C,H,2,Day2,20,0.17,0.052873196
12,2,NB,HS,C,H,2,Day2,21,0.0234,0.021935119
12,2,NB,HS,C,H,2,Day2,22,0.514,0.121623167
12,2,NB,HS,C,H,2,Day2,23,0.384,0.089449932
12,2,NB,HS,C,H,2,Day2,24,0.479,0.113189608
12,2,NB,HS,C,H,2,Day2,25,0.35,0.085775459
12,2,NB,HS,C,H,2,Day2,26,0.527,0.115247949
12,2,NB,HS,C,H,2,Day2,27,0.577,0.136154736
12,2,NB,HS,C,H,2,Day2,28,0.369,0.09020367
12,2,NB,HS,C,H,2,Day2,29,0.478,0.108486331
12,2,NB,HS,C,H,2,Day2,30,0.539,0.135928819
12,2,NB,HS,C,H,2,Day2,31,0.535,0.121799025
12,2,NB,HS,C,H,2,Day2,32,0.312,0.082090568
12,2,NB,HS,C,H,2,Day2,33,0.586,0.158636053
12,2,NB,HS,C,H,2,Day2,34,0.647,0.167074445
12,2,NB,HS,C,H,2,Day2,35,0.73,0.230345442
12,2,NB,HS,C,H,2,Day2,36,0.415,0.114459192
12,2,NB,HS,C,H,2,Day2,37,0.654,0.192658933
12,2,NB,HS,C,H,2,Day2,38,0.786,0.239623742
12,2,NB,HS,C,H,2,Day2,39,0.835,0.255436882
12,2,NB,HS,C,H,2,Day2,40,0.637,0.169471759
12,2,NB,HS,C,H,2,Day2,41,0.49,0.123228022
12,2,NB,HS,C,H,2,Day2,42,0.383,0.099772016
12,2,NB,HS,C,H,2,Day2,43,0.238,0.068645415
12,2,NB,HS,C,H,2,Day2,44,0.605,0.151417608
12,2,NB,HS,C,H,2,Day2,45,0.594,0.145525739
12,2,NB,HS,C,H,2,Day2,46,0.313,0.08259371
12,2,NB,HS,C,H,2,Day2,47,0.325,0.082940096
12,2,NB,HS,C,H,2,Day2,48,0.647,0.158653914
12,2,NB,HS,C,H,2,Day2,49,0.355,0.088900103
12,2,NB,HS,C,H,2,Day2,50,0.449,0.122328756
12,2,NB,HS,C,H,2,Day2,51,0.575,0.13450713
12,2,NB,HS,C,H,2,Day2,52,0.336,0.296269719
12,7,SB,HT,H,C,3,Day2,1,0.826,0.606616689
12,7,SB,HT,H,C,3,Day2,2,0.764,-0.344396346
12,7,SB,HT,H,C,3,Day2,3,0.799,-0.501448303
12,7,SB,HT,H,C,3,Day2,4,0.101,0.088952147
12,7,SB,HT,H,C,3,Day2,5,0.13,-0.149166876
12,7,SB,HT,H,C,3,Day2,6,0.696,-0.515994956
12,7,SB,HT,H,C,3,Day2,7,0.119,0.082085128
12,7,SB,HT,H,C,3,Day2,8,0.788,0.228089849
12,7,SB,HT,H,C,3,Day2,9,0.763,0.208924247
12,7,SB,HT,H,C,3,Day2,10,0.877,0.306144778
12,7,SB,HT,H,C,3,Day2,11,0.711,-0.383377347
12,7,SB,HT,H,C,3,Day2,12,0.787,0.222211667
12,7,SB,HT,H,C,3,Day2,13,0.866,0.266363931
12,7,SB,HT,H,C,3,Day2,14,0.927,0.419906026
12,7,SB,HT,H,C,3,Day2,15,0.107,-0.104504687
12,7,SB,HT,H,C,3,Day2,16,0.193,0.131052395
12,7,SB,HT,H,C,3,Day2,17,0.856,0.257847378
12,7,SB,HT,H,C,3,Day2,18,0.928,0.412410528
12,7,SB,HT,H,C,3,Day2,19,0.823,0.22727698
12,7,SB,HT,H,C,3,Day2,20,0.933,0.395248508
12,7,SB,HT,H,C,3,Day2,21,0.914,0.449035639
12,7,SB,HT,H,C,3,Day2,22,0.937,0.420629091
12,7,SB,HT,H,C,3,Day2,23,0.915,0.382178269
12,7,SB,HT,H,C,3,Day2,24,0.928,0.437391229
12,7,SB,HT,H,C,3,Day2,25,0.904,0.335617272
12,7,SB,HT,H,C,3,Day2,26,0.908,0.362321951
12,7,SB,HT,H,C,3,Day2,27,0.868,0.37469362
12,7,SB,HT,H,C,3,Day2,28,0.927,0.412263435
12,7,SB,HT,H,C,3,Day2,29,0.853,0.284323599
12,7,SB,HT,H,C,3,Day2,30,0.0283,0.06202314
12,7,SB,HT,H,C,3,Day2,31,0.913,0.358357021
12,7,SB,HT,H,C,3,Day2,32,0.939,0.553022379
12,7,SB,HT,H,C,3,Day2,33,0.158,0.146107345
12,7,SB,HT,H,C,3,Day2,34,0.925,0.39914283
12,7,SB,HT,H,C,3,Day2,35,0.824,0.231351582
12,7,SB,HT,H,C,3,Day2,36,0.866,0.282945173
12,7,SB,HT,H,C,3,Day2,37,0.783,0.249263261
12,7,SB,HT,H,C,3,Day2,38,0.835,0.256101592
12,7,SB,HT,H,C,3,Day2,39,0.802,0.214222452
12,7,SB,HT,H,C,3,Day2,40,0.706,0.369510476
12,7,SB,HT,H,C,3,Day2,41,0.808,0.231834216
12,7,SB,HT,H,C,3,Day2,42,0.346,-0.356585391
12,7,SB,HT,H,C,3,Day2,43,0.823,-0.885534763
12,7,SB,HT,H,C,3,Day2,44,0.755,-0.757490052
12,7,SB,HT,H,C,3,Day2,45,0.443,0.098504804
12,7,SB,HT,H,C,3,Day2,46,0.925,0.413760258
12,7,SB,HT,H,C,3,Day2,47,0.774,0.214864486
12,7,SB,HT,H,C,3,Day2,48,0.107,0.147292977
12,7,SB,HT,H,C,3,Day2,49,0.783,0.207709423
12,7,SB,HT,H,C,3,Day2,50,0.536,-0.524154821
12,7,SB,HT,H,C,3,Day2,51,0.665,0.166733656
12,7,SB,HX,H,H,4,Day2,1,0.0866,-0.268377662
12,7,SB,HX,H,H,4,Day2,2,0.0756,0.345687196
12,7,SB,HX,H,H,4,Day2,3,0.678,-0.542271556
12,7,SB,HX,H,H,4,Day2,4,0.383,-0.26993133
12,7,SB,HX,H,H,4,Day2,5,0.863,-1.034431374
12,7,SB,HX,H,H,4,Day2,6,0.85,-1.401311976
12,7,SB,HX,H,H,4,Day2,7,0.708,-0.588827171
12,7,SB,HX,H,H,4,Day2,8,0.595,-0.286819879
12,7,SB,HX,H,H,4,Day2,9,0.503,-0.58229254
12,7,SB,HX,H,H,4,Day2,10,0.442,-0.460365202
12,7,SB,HX,H,H,4,Day2,11,0.386,-0.469952759
12,7,SB,HX,H,H,4,Day2,12,0.649,-0.658207236
12,7,SB,HX,H,H,4,Day2,13,0.973,-2.533868855
12,7,SB,HX,H,H,4,Day2,14,0.674,-0.542615445
12,7,SB,HX,H,H,4,Day2,15,0.416,-0.415910342
12,7,SB,HX,H,H,4,Day2,16,0.0935,-0.150549251
12,7,SB,HX,H,H,4,Day2,17,0.463,0.184087237
12,7,SB,HX,H,H,4,Day2,18,0.624,0.234541742
12,7,SB,HX,H,H,4,Day2,19,0.505,0.186854522
12,7,SB,HX,H,H,4,Day2,20,0.641,0.233917461
12,7,SB,HX,H,H,4,Day2,21,0.641,0.25121592
12,7,SB,HX,H,H,4,Day2,22,0.799,0.365267236
12,7,SB,HX,H,H,4,Day2,23,0.737,0.327698032
12,7,SB,HX,H,H,4,Day2,24,0.547,0.2930312
12,7,SB,HX,H,H,4,Day2,25,0.732,0.294214516
12,7,SB,HX,H,H,4,Day2,26,0.546,0.204966857
12,7,SB,HX,H,H,4,Day2,27,0.47,0.186005125
12,7,SB,HX,H,H,4,Day2,28,0.796,0.4463338
12,7,SB,HX,H,H,4,Day2,29,0.627,0.263712431
12,7,SB,HX,H,H,4,Day2,30,0.708,0.381452341
12,7,SB,HX,H,H,4,Day2,31,0.625,0.277961794
12,7,SB,HX,H,H,4,Day2,32,0.0199,0.028673305
12,7,SB,HX,H,H,4,Day2,33,0.356,-0.246701629
12,7,SB,HX,H,H,4,Day2,34,0.72,0.283098099
12,7,SB,HX,H,H,4,Day2,35,0.547,-0.533610502
12,7,SB,HX,H,H,4,Day2,36,0.275,0.120541272
12,7,SB,HX,H,H,4,Day2,37,0.711,0.266428809
12,7,SB,HX,H,H,4,Day2,38,0.628,0.345059664
12,7,SB,HX,H,H,4,Day2,39,0.0858,-0.203468861
12,7,SB,HX,H,H,4,Day2,40,0.586,-0.637024166
12,7,SB,HX,H,H,4,Day2,41,0.13,0.093604636
12,7,SB,HX,H,H,4,Day2,42,0.637,0.244534673
12,7,SB,HX,H,H,4,Day2,43,0.627,0.282255134
12,7,SB,HX,H,H,4,Day2,44,0.756,-0.834782145
12,7,SB,HX,H,H,4,Day2,45,0.641,0.251098847
12,7,SB,HX,H,H,4,Day2,46,0.865,0.577378363
12,7,SB,HX,H,H,4,Day2,47,0.78,-1.027645293
12,7,SB,HX,H,H,4,Day2,48,0.346,-0.438395448
12,7,SB,HX,H,H,4,Day2,49,0.199,0.11207375
12,7,SB,HX,H,H,4,Day2,50,0.751,0.308699145
12,7,SB,HX,H,H,4,Day2,51,0.705,0.348136177
12,7,SB,HX,H,H,4,Day2,52,0.954,-2.554136516
13,5,SB,C,C,C,1,Day2,1,0.889,-0.480896507
13,5,SB,C,C,C,1,Day2,2,0.686,-0.241551655
13,5,SB,C,C,C,1,Day2,3,0.196,-0.084513475
13,5,SB,C,C,C,1,Day2,4,0.72,-0.259270656
13,5,SB,C,C,C,1,Day2,5,0.749,-0.296337558
13,5,SB,C,C,C,1,Day2,6,0.574,-0.191962167
13,5,SB,C,C,C,1,Day2,7,0.606,-0.221875511
13,5,SB,C,C,C,1,Day2,8,0.629,-0.216948503
13,5,SB,C,C,C,1,Day2,9,0.715,-0.265775129
13,5,SB,C,C,C,1,Day2,10,0.518,-0.184133171
13,5,SB,C,C,C,1,Day2,11,0.654,-0.218478959
13,5,SB,C,C,C,1,Day2,12,0.374,-0.130735698
13,5,SB,C,C,C,1,Day2,13,0.222,-0.099515993
13,5,SB,C,C,C,1,Day2,14,0.0412,-0.036382475
13,5,SB,C,C,C,1,Day2,15,0.173,-0.072519339
13,5,SB,C,C,C,1,Day2,16,0.445,-0.148424482
13,5,SB,C,C,C,1,Day2,17,0.148,-0.070383543
13,5,SB,C,C,C,1,Day2,18,0.0967,-0.054049747
13,5,SB,C,C,C,1,Day2,19,0.407,-0.140935539
13,5,SB,C,C,C,1,Day2,20,0.463,-0.153480207
13,5,SB,C,C,C,1,Day2,21,0.395,-0.136758615
13,5,SB,C,C,C,1,Day2,22,0.336,-0.120463024
13,5,SB,C,C,C,1,Day2,23,0.214,-0.090372977
13,5,SB,C,C,C,1,Day2,24,0.193,-0.086904322
13,5,SB,C,C,C,1,Day2,25,0.346,-0.126899972
13,5,SB,C,C,C,1,Day2,26,0.0815,-0.04943514
13,5,SB,C,C,C,1,Day2,27,0.238,-0.085691613
13,5,SB,C,C,C,1,Day2,28,0.0604,-0.042186671
13,5,SB,C,C,C,1,Day2,29,0.101,0.059711103
13,5,SB,C,C,C,1,Day2,30,0.0762,0.047799516
13,5,SB,C,C,C,1,Day2,31,0.08,-0.048247228
13,5,SB,C,C,C,1,Day2,32,0.217,-0.095723156
13,5,SB,C,C,C,1,Day2,33,0.0969,-0.056137134
13,5,SB,C,C,C,1,Day2,34,0.176,-0.076700219
13,5,SB,C,C,C,1,Day2,35,0.157,-0.077617251
13,5,SB,C,C,C,1,Day2,36,0.311,-0.116966859
13,5,SB,C,C,C,1,Day2,37,0.000000938,0.000159888
13,5,SB,C,C,C,1,Day2,38,0.338,-0.12973712
13,5,SB,C,C,C,1,Day2,39,0.0143,0.023282608
13,5,SB,C,C,C,1,Day2,40,0.431,-0.166641659
13,5,SB,C,C,C,1,Day2,41,0.2,-0.099303181
13,5,SB,C,C,C,1,Day2,42,0.397,-0.1581403
13,5,SB,C,C,C,1,Day2,43,0.39,-0.15877434
13,5,SB,C,C,C,1,Day2,44,0.43,-0.184781343
13,5,SB,C,C,C,1,Day2,45,0.434,-0.176202022
13,5,SB,C,C,C,1,Day2,46,0.394,-0.166253184
13,5,SB,C,C,C,1,Day2,47,0.534,-0.225710763
13,5,SB,C,C,C,1,Day2,48,0.612,-0.250542011
13,5,SB,C,C,C,1,Day2,49,0.395,-0.17578105
13,5,SB,C,C,C,1,Day2,50,0.466,-0.18410691
13,5,SB,C,C,C,1,Day2,51,0.82,0.345768279
13,5,SB,HS,C,H,2,Day2,1,0.221,-0.07210705
13,5,SB,HS,C,H,2,Day2,2,0.0575,-0.035367839
13,5,SB,HS,C,H,2,Day2,3,0.193,0.065393212
13,5,SB,HS,C,H,2,Day2,4,0.359,0.106448984
13,5,SB,HS,C,H,2,Day2,5,0.779,0.280948626
13,5,SB,HS,C,H,2,Day2,6,0.817,0.3078337
13,5,SB,HS,C,H,2,Day2,7,0.888,0.452143032
13,5,SB,HS,C,H,2,Day2,8,0.129,0.051610445
13,5,SB,HS,C,H,2,Day2,9,0.556,0.150221403
13,5,SB,HS,C,H,2,Day2,10,0.653,0.196323896
13,5,SB,HS,C,H,2,Day2,11,0.639,0.181026085
13,5,SB,HS,C,H,2,Day2,12,0.737,0.245937411
13,5,SB,HS,C,H,2,Day2,13,0.588,0.178266812
13,5,SB,HS,C,H,2,Day2,14,0.616,0.194811971
13,5,SB,HS,C,H,2,Day2,15,0.656,0.207008953
13,5,SB,HS,C,H,2,Day2,16,0.683,0.218285405
13,5,SB,HS,C,H,2,Day2,17,0.847,0.618383079
13,5,SB,HS,C,H,2,Day2,18,0.97,0.901092388
13,5,SB,HS,C,H,2,Day2,19,0.973,0.907936823
13,5,SB,HS,C,H,2,Day2,20,0.978,0.974139881
13,5,SB,HS,C,H,2,Day2,21,0.975,0.966161838
13,5,SB,HS,C,H,2,Day2,22,0.968,0.885824631
13,5,SB,HS,C,H,2,Day2,23,0.97,0.918515214
13,5,SB,HS,C,H,2,Day2,24,0.975,0.969742332
13,5,SB,HS,C,H,2,Day2,25,0.986,1.31562834
13,5,SB,HS,C,H,2,Day2,26,0.985,1.624751967
13,5,SB,HS,C,H,2,Day2,27,0.986,1.543597523
13,5,SB,HS,C,H,2,Day2,28,0.988,1.638149635
13,5,SB,HS,C,H,2,Day2,29,0.979,1.098098524
13,5,SB,HS,C,H,2,Day2,30,0.975,1.208261886
13,5,SB,HS,C,H,2,Day2,31,0.977,1.10973679
13,5,SB,HS,C,H,2,Day2,32,0.972,1.086786392
13,5,SB,HS,C,H,2,Day2,33,0.967,0.904966873
13,5,SB,HS,C,H,2,Day2,34,0.965,0.945295574
13,5,SB,HS,C,H,2,Day2,35,0.868,0.525605469
13,5,SB,HS,C,H,2,Day2,36,0.934,0.677719275
13,5,SB,HS,C,H,2,Day2,37,0.944,0.751301186
13,5,SB,HS,C,H,2,Day2,38,0.926,0.744432044
13,5,SB,HS,C,H,2,Day2,39,0.915,0.566401098
13,5,SB,HS,C,H,2,Day2,40,0.887,0.631668016
13,5,SB,HS,C,H,2,Day2,41,0.753,0.301924193
13,5,SB,HS,C,H,2,Day2,42,0.79,0.351153577
13,5,SB,HS,C,H,2,Day2,43,0.748,0.302934117
13,5,SB,HS,C,H,2,Day2,44,0.761,0.285204892
13,5,SB,HS,C,H,2,Day2,45,0.765,0.310243663
13,5,SB,HS,C,H,2,Day2,46,0.708,0.288223542
13,5,SB,HS,C,H,2,Day2,47,0.786,0.348514291
13,5,SB,HS,C,H,2,Day2,48,0.792,0.346346908
13,5,SB,HS,C,H,2,Day2,49,0.987,1.390212311
13,1,NB,HT,H,C,3,Day2,1,0.258,-0.258740482
13,1,NB,HT,H,C,3,Day2,2,0.77,-0.488731804
13,1,NB,HT,H,C,3,Day2,3,0.986,-0.937666107
13,1,NB,HT,H,C,3,Day2,4,0.962,-0.994898577
13,1,NB,HT,H,C,3,Day2,5,0.886,-0.769194721
13,1,NB,HT,H,C,3,Day2,6,0.874,-0.725302863
13,1,NB,HT,H,C,3,Day2,7,0.981,-0.751463988
13,1,NB,HT,H,C,3,Day2,8,0.944,-0.462638318
13,1,NB,HT,H,C,3,Day2,9,0.931,-0.401147099
13,1,NB,HT,H,C,3,Day2,10,0.929,-0.340890606
13,1,NB,HT,H,C,3,Day2,11,0.894,-0.328800115
13,1,NB,HT,H,C,3,Day2,12,0.894,-0.269872634
13,1,NB,HT,H,C,3,Day2,13,0.674,-0.349547468
13,1,NB,HT,H,C,3,Day2,14,0.907,-0.354200501
13,1,NB,HT,H,C,3,Day2,15,0.888,-0.317886008
13,1,NB,HT,H,C,3,Day2,16,0.886,-0.297830103
13,1,NB,HT,H,C,3,Day2,17,0.948,-0.733303642
13,1,NB,HT,H,C,3,Day2,18,0.872,-0.274732324
13,1,NB,HT,H,C,3,Day2,19,0.61,-0.251512241
13,1,NB,HT,H,C,3,Day2,20,0.809,-0.237499336
13,1,NB,HT,H,C,3,Day2,21,0.689,-0.160298695
13,1,NB,HT,H,C,3,Day2,22,0.619,-0.136086351
13,1,NB,HT,H,C,3,Day2,23,0.484,-0.283813661
13,1,NB,HT,H,C,3,Day2,24,0.578,-0.113377424
13,1,NB,HT,H,C,3,Day2,25,0.285,-0.109351764
13,1,NB,HT,H,C,3,Day2,26,0.975,-0.817643359
13,1,NB,HT,H,C,3,Day2,27,0.675,-0.144931438
13,1,NB,HT,H,C,3,Day2,28,0.766,-0.184131545
13,1,NB,HT,H,C,3,Day2,29,0.326,-0.061733269
13,1,NB,HT,H,C,3,Day2,30,0.639,-0.117739488
13,1,NB,HT,H,C,3,Day2,31,0.363,-0.065071418
13,1,NB,HT,H,C,3,Day2,32,0.453,-0.081356629
13,1,NB,HT,H,C,3,Day2,33,0.142,-0.070118883
13,1,NB,HT,H,C,3,Day2,34,0.567,-0.104745121
13,1,NB,HT,H,C,3,Day2,35,0.456,-0.074918462
13,1,NB,HT,H,C,3,Day2,36,0.372,-0.066316426
13,1,NB,HT,H,C,3,Day2,37,0.364,-0.215130643
13,1,NB,HT,H,C,3,Day2,38,0.582,-0.111720433
13,1,NB,HT,H,C,3,Day2,39,0.0638,-0.068068252
13,1,NB,HT,H,C,3,Day2,40,0.926,-0.778319159
13,1,NB,HT,H,C,3,Day2,41,0.928,-0.844383735
13,1,NB,HT,H,C,3,Day2,42,0.779,-0.205674407
13,1,NB,HT,H,C,3,Day2,43,0.241,-0.165532522
13,1,NB,HT,H,C,3,Day2,44,0.786,-0.19987006
13,1,NB,HT,H,C,3,Day2,45,0.748,-0.487973437
13,1,NB,HT,H,C,3,Day2,46,0.743,-0.171467877
13,1,NB,HT,H,C,3,Day2,47,0.478,-0.082463515
13,1,NB,HT,H,C,3,Day2,48,0.689,-0.153072829
13,1,NB,HT,H,C,3,Day2,49,0.67,-0.135087315
13,1,NB,HT,H,C,3,Day2,50,0.602,-0.125578254
13,1,NB,HT,H,C,3,Day2,51,0.957,-0.40183057
13,1,NB,HX,H,H,4,Day2,1,0.0564,-0.055020384
13,1,NB,HX,H,H,4,Day2,2,0.962,-0.948102509
13,1,NB,HX,H,H,4,Day2,3,0.966,-0.943347281
13,1,NB,HX,H,H,4,Day2,4,0.794,-0.548695527
13,1,NB,HX,H,H,4,Day2,5,0.765,-0.348649571
13,1,NB,HX,H,H,4,Day2,6,0.956,-0.653599375
13,1,NB,HX,H,H,4,Day2,7,0.844,-0.25931656
13,1,NB,HX,H,H,4,Day2,8,0.497,-0.09524141
13,1,NB,HX,H,H,4,Day2,9,0.848,-0.302826003
13,1,NB,HX,H,H,4,Day2,10,0.742,-0.224709043
13,1,NB,HX,H,H,4,Day2,11,0.466,0.07305073
13,1,NB,HX,H,H,4,Day2,12,0.671,0.105114468
13,1,NB,HX,H,H,4,Day2,13,0.66,0.130498093
13,1,NB,HX,H,H,4,Day2,14,0.417,-0.190144913
13,1,NB,HX,H,H,4,Day2,15,0.225,0.049467066
13,1,NB,HX,H,H,4,Day2,16,0.355,0.077194875
13,1,NB,HX,H,H,4,Day2,17,0.309,0.05903087
