Experiment,Timepoint,Chamber,Treatment,Colony,Coral,Location,delta_FTA,Turbidity,Gnet,Gnet2,mo2_turb_avg,mo2_turb
15,22,2,HS,8,9-Aug,SB,-4.4,19.39,-4.673833819,0.373906706,0.136109864,0.219909625
15,23,2,HS,8,9-Aug,SB,1.6,15.56,1.699575934,-0.135966075,0.207530489,0.191858555
15,24,2,HS,8,9-Aug,SB,-0.9,12.54,-0.956011463,0.076480917,-0.034256452,0.110142016
16,1,2,HS,6,2-Jun,SB,-7.4,5.98,-12.17917458,0.974333966,-0.014313941,0.01790129
16,2,2,HS,6,2-Jun,SB,-12,57.22,-19.75001283,1.580001027,0.55065015,0.1828666
16,3,2,HS,6,2-Jun,SB,0.1,45.98,0.16458344,-0.013166675,0.587012602,0.96903257
16,4,2,HS,6,2-Jun,SB,3.7,45.98,6.08958729,-0.487166983,0.823060399,0.85475677
16,5,2,HS,6,2-Jun,SB,5.1,53.86,8.393755454,-0.671500436,0.068112711,0.087837
16,6,2,HS,6,2-Jun,SB,-15.1,50.12,-24.85209948,1.988167959,0.397503455,0.37183175
16,7,2,HS,6,2-Jun,SB,-16.2,47.96,-26.66251732,2.133001386,0.19294603,0.17550891
16,8,2,HS,6,2-Jun,SB,7.5,39.97,12.34375802,-0.987500642,0.058378037,0.0578859
16,9,2,HS,6,2-Jun,SB,-0.2,42.91,-0.329166881,0.02633335,1.119111325,1.13073854
16,10,2,HS,6,2-Jun,SB,0.4,42.65,0.658333761,-0.052666701,0.958835827,1.12347679
16,11,2,HS,6,2-Jun,SB,5.2,34.78,8.558338894,-0.684667112,0.496762014,0.49477806
16,12,2,HS,6,2-Jun,SB,1.4,41.62,2.304168164,-0.184333453,0.704552609,0.89544058
16,13,2,HS,6,2-Jun,SB,-18.4,30.05,-30.28335301,2.422668241,0.416921933,0.41491291
16,14,2,HS,6,2-Jun,SB,10.6,32.27,17.44584467,-1.395667574,0.423849948,0.43718489
16,15,2,HS,6,2-Jun,SB,6.1,27.66,10.03958986,-0.803167189,0.463922328,0.43841024
16,16,2,HS,6,2-Jun,SB,3.9,24.39,6.418754171,-0.513500334,1.388339024,1.50173851
16,17,2,HS,6,2-Jun,SB,30.6,21.64,50.36253272,-4.029002618,0.547846921,0.36593657
16,18,2,HS,6,2-Jun,SB,-42.4,21.64,-69.78337868,5.582670294,0.422081813,0.45214563
16,19,2,HS,6,2-Jun,SB,-5.4,19.89,-8.887505775,0.711000462,0.438846898,0.41897996
16,20,2,HS,6,2-Jun,SB,1.7,18.79,2.797918485,-0.223833479,0.448781699,0.4378337
16,21,2,HS,6,2-Jun,SB,3.8,20.98,6.25417073,-0.500333658,0.660577994,0.55437516
16,22,2,HS,6,2-Jun,SB,4.7,19.7,7.735421693,-0.618833735,0.369963294,0.33739813
16,23,2,HS,6,2-Jun,SB,-2.3,17.34,-3.785419126,0.30283353,0.41485363,0.42524385
16,24,2,HS,6,2-Jun,SB,6.7,19.92,11.0270905,-0.88216724,0.419856227,0.40863377
16,25,2,HS,6,2-Jun,SB,12.2,9.88,20.07917971,-1.606334377,NA,NA
17,1,2,HS,7,2-Jul,SB,2.5,2.32,2.803384901,-0.224270792,0.37403878,0.314071818
17,2,2,HS,7,2-Jul,SB,2.8,46.69,3.139791089,-0.251183287,0.208803481,0.324846695
17,3,2,HS,7,2-Jul,SB,10.5,64.35,11.77421658,-0.941937327,0.798223771,0.989806677
17,4,2,HS,7,2-Jul,SB,-2.4,48.07,-2.691249505,0.21529996,0.496599553,0.441723684
17,5,2,HS,7,2-Jul,SB,-1.2,44.42,-1.345624752,0.10764998,0.384369706,0.37876286
17,6,2,HS,7,2-Jul,SB,1,47.17,1.12135396,-0.089708317,0.380937602,0.405503078
17,7,2,HS,7,2-Jul,SB,-5.1,44.91,-5.718905197,0.457512416,0.437552456,0.423091226
17,8,2,HS,7,2-Jul,SB,25.5,40.01,28.59452599,-2.287562079,0.480946965,0.488805011
17,9,2,HS,7,2-Jul,SB,-3.3,35.11,-3.700468069,0.296037445,0.336202954,0.333046244
17,10,2,HS,7,2-Jul,SB,0.9,35.18,1.009218564,-0.080737485,0.409852169,0.421967458
17,11,2,HS,7,2-Jul,SB,10,31.6,11.2135396,-0.897083168,0.373797495,0.413368932
17,12,2,HS,7,2-Jul,SB,-4.7,31.71,-5.270363613,0.421629089,0.424762518,0.409008424
17,13,2,HS,7,2-Jul,SB,-1.4,24.78,-1.569895544,0.125591644,0.404554085,0.383724413
17,14,2,HS,7,2-Jul,SB,-1.3,24.68,-1.457760148,0.116620812,0.420888782,0.447663421
17,15,2,HS,7,2-Jul,SB,-3.2,22.43,-3.588332673,0.287066614,0.300662938,0.320477465
17,16,2,HS,7,2-Jul,SB,-5.5,19.17,-6.167446781,0.493395742,0.162492168,0.192310126
17,17,2,HS,7,2-Jul,SB,1.1,15.63,1.233489356,-0.098679148,0.211377907,0.232945175
17,18,2,HS,7,2-Jul,SB,30.9,18.79,34.64983737,-2.77198699,0.196482922,0.189269276
17,19,2,HS,7,2-Jul,SB,-0.5,18.16,-0.56067698,0.044854158,0.259005428,0.255386187
17,20,2,HS,7,2-Jul,SB,2.7,18.87,3.027655693,-0.242212455,0.311272997,0.263489162
17,21,2,HS,7,2-Jul,SB,3.9,14.56,4.373280445,-0.349862436,0.214561166,0.225653285
17,22,2,HS,7,2-Jul,SB,2.3,16.59,2.579114109,-0.206329129,-0.01203001,0.05117261
17,23,2,HS,7,2-Jul,SB,-1.5,25.24,-1.68203094,0.134562475,0.286394794,0.339415621
17,24,2,HS,7,2-Jul,SB,-3.6,24.87,-4.036874257,0.322949941,0.355117189,0.327457861
18,1,2,HS,5,6-May,SB,-6.8,3.13,-4.606551258,0.368524101,NA,NA
18,2,2,HS,5,6-May,SB,5.8,63.13,3.929117249,-0.31432938,NA,NA
18,3,2,HS,5,6-May,SB,-2.4,67.82,-1.62584162,0.13006733,NA,NA
18,4,2,HS,5,6-May,SB,-20.8,66.57,-14.09062738,1.12725019,NA,NA
18,5,2,HS,5,6-May,SB,-2.7,67.72,-1.829071823,0.146325746,NA,NA
18,6,2,HS,5,6-May,SB,0.8,68.42,0.541947207,-0.043355777,NA,NA
18,7,2,HS,5,6-May,SB,15.6,76.54,10.56797053,-0.845437643,NA,NA
18,8,2,HS,5,6-May,SB,29.4,78.35,19.91655985,-1.593324788,NA,NA
18,9,2,HS,5,6-May,SB,-11,76.49,-7.451774094,0.596141927,NA,NA
18,10,2,HS,5,6-May,SB,-36.4,77.64,-24.65859791,1.972687833,NA,NA
18,11,2,HS,5,6-May,SB,6.1,75.15,4.132347452,-0.330587796,NA,NA
18,12,2,HS,5,6-May,SB,-9.8,70.45,-6.638853283,0.531108263,NA,NA
18,13,2,HS,5,6-May,SB,13.8,64.25,9.348589317,-0.747887145,NA,NA
18,14,2,HS,5,6-May,SB,0.7,57.2,0.474203806,-0.037936304,NA,NA
18,15,2,HS,5,6-May,SB,-1.4,55.94,-0.948407612,0.075872609,NA,NA
18,16,2,HS,5,6-May,SB,-3.8,53.59,-2.574249232,0.205939939,NA,NA
18,17,2,HS,5,6-May,SB,-10.7,51.86,-7.248543891,0.579883511,NA,NA
18,18,2,HS,5,6-May,SB,0.7,52.19,0.474203806,-0.037936304,NA,NA
18,19,2,HS,5,6-May,SB,-7.8,54.57,-5.283985266,0.422718821,NA,NA
18,20,2,HS,5,6-May,SB,-12.6,57.72,-8.535668507,0.682853481,NA,NA
18,21,2,HS,5,6-May,SB,12.2,54.66,8.264694904,-0.661175592,NA,NA
18,22,2,HS,5,6-May,SB,-10.3,54.98,-6.977570288,0.558205623,NA,NA
18,23,2,HS,5,6-May,SB,-4,60.88,-2.709736034,0.216778883,NA,NA
18,24,2,HS,5,6-May,SB,-6.6,46.24,-4.471064456,0.357685156,NA,NA
1,1,3,C,3,3-Mar,NB,-1.6,1.22,-2.501503503,0.20012028,1.280819841,1.37575231
1,2,3,C,3,3-Mar,NB,0.3,1.33,0.469031907,-0.037522553,1.288112505,1.37165771
1,3,3,C,3,3-Mar,NB,10.3,1.38,16.1034288,-1.288274304,2.144305481,0.64436166
1,4,3,C,3,3-Mar,NB,-31.4,1.64,-49.09200624,3.927360499,1.167821171,1.23407575
1,5,3,C,3,3-Mar,NB,6.4,1.56,10.00601401,-0.800481121,1.18120076,1.279914
1,6,3,C,3,3-Mar,NB,-2.8,1.72,-4.37763113,0.35021049,1.042426725,1.18244258
1,7,3,C,3,3-Mar,NB,0.7,1.52,1.094407782,-0.087552623,1.161315316,1.10105758
1,8,3,C,3,3-Mar,NB,5,1.41,7.817198446,-0.625375876,1.041563759,1.08781287
1,9,3,C,3,3-Mar,NB,-3.4,1.87,-5.315694943,0.425255595,0.939966097,1.02872874
1,10,3,C,3,3-Mar,NB,3.3,1.28,5.159350974,-0.412748078,0.88715733,1.13102227
1,11,3,C,3,3-Mar,NB,-6.1,1.51,-9.536982104,0.762958568,2.653681029,2.40040562
1,12,3,C,3,3-Mar,NB,10.8,1.52,16.88514864,-1.350811891,1.266463984,1.29263281
1,13,3,C,3,3-Mar,NB,-6.1,1.3,-9.536982104,0.762958568,1.100394434,1.177604
1,14,3,C,3,3-Mar,NB,-4.8,1.25,-7.504510508,0.600360841,1.707983107,1.87168639
1,15,3,C,3,3-Mar,NB,-11.9,1.58,-18.6049323,1.488394584,0.910401947,1.02540825
1,16,3,C,3,3-Mar,NB,7.1,1.41,11.10042179,-0.888033743,1.722117124,1.28337778
1,17,3,C,3,3-Mar,NB,-4.8,2.81,-7.504510508,0.600360841,1.764236178,1.82586819
1,18,3,C,3,3-Mar,NB,2.3,2.96,3.595911285,-0.287672903,0.638933409,0.86576933
1,19,3,C,3,3-Mar,NB,-6,3.81,-9.380638135,0.750451051,0.949824107,0.68240311
1,20,3,C,3,3-Mar,NB,-0.2,3.57,-0.312687938,0.025015035,0.830336495,0.59839625
1,21,3,C,3,3-Mar,NB,38.3,3.04,59.8797401,-4.790379208,0.483175286,0.23119286
1,22,3,C,3,3-Mar,NB,3.1,3.15,4.846663037,-0.387733043,0.76278717,0.76268511
2,1,3,C,7,4-Jul,SB,-11.9,2.75,-18.6049323,1.488394584,1.713233815,1.351549522
2,2,3,C,7,4-Jul,SB,-3.3,1.49,-5.159350974,0.412748078,1.628741072,1.409951467
2,3,3,C,7,4-Jul,SB,2.5,2.07,3.908599223,-0.312687938,1.350021965,1.327236244
2,4,3,C,7,4-Jul,SB,0,1.53,0,0,1.550044966,1.580693351
2,5,3,C,7,4-Jul,SB,-1.4,2.1,-2.188815565,0.175105245,1.649190458,1.600453658
2,6,3,C,7,4-Jul,SB,7.1,1.97,11.10042179,-0.888033743,1.915233803,2.033930516
2,7,3,C,7,4-Jul,SB,3.4,1.66,5.315694943,-0.425255595,1.731941452,1.384552615
2,8,3,C,7,4-Jul,SB,6.6,2.14,10.31870195,-0.825496156,1.260448077,1.00396694
2,9,3,C,7,4-Jul,SB,2,2.24,3.126879378,-0.25015035,1.727223905,1.693645627
2,10,3,C,7,4-Jul,SB,4.4,2.76,6.879134633,-0.550330771,1.814168572,1.888402164
2,11,3,C,7,4-Jul,SB,-7,2.14,-10.94407782,0.875526226,1.677943881,1.559986938
2,12,3,C,7,4-Jul,SB,-0.1,1.32,-0.156343969,0.012507518,1.527082418,1.665368915
2,13,3,C,7,4-Jul,SB,-0.2,0.85,-0.312687938,0.025015035,1.443017444,1.147009723
2,14,3,C,7,4-Jul,SB,-7.8,1.53,-12.19482958,0.975586366,1.364361184,1.536161956
2,15,3,C,7,4-Jul,SB,0.2,1.54,0.312687938,-0.025015035,1.336730202,1.328043103
2,16,3,C,7,4-Jul,SB,-0.8,1.42,-1.250751751,0.10006014,1.229082658,1.150641157
2,17,3,C,7,4-Jul,SB,3.5,1.28,5.472038912,-0.437763113,1.135521239,1.008696282
2,18,3,C,7,4-Jul,SB,-2.9,1.86,-4.533975099,0.362718008,0.865711141,0.861235318
2,19,3,C,7,4-Jul,SB,-0.2,1.61,-0.312687938,0.025015035,0.941070443,1.021868051
2,20,3,C,7,4-Jul,SB,-1.3,1.57,-2.032471596,0.162597728,0.767118199,0.755644313
2,21,3,C,7,4-Jul,SB,5.2,1.55,8.129886384,-0.650390911,0.62415448,0.599246957
2,22,3,C,7,4-Jul,SB,-13.5,1.54,-21.1064358,1.688514864,0.393522252,0.255259165
2,23,3,C,7,4-Jul,SB,2.6,1.51,4.064943192,-0.325195455,0.275717445,0.326420434
2,24,3,C,7,4-Jul,SB,0.6,1.85,0.938063814,-0.075045105,-0.161278463,-0.661713495
3,1,3,HT,6,1-Jun,SB,-3.4,0.96,-4.127541555,0.330203324,-0.913872126,-0.952922553
3,2,3,HT,6,1-Jun,SB,10.2,1.27,12.38262466,-0.990609973,-0.763881844,-0.86688104
3,3,3,HT,6,1-Jun,SB,-4,1.27,-4.855931241,0.388474499,-0.690275839,-0.901454067
3,4,3,HT,6,1-Jun,SB,-24.5,1.05,-29.74257885,2.379406308,-0.523019807,-0.41108269
3,5,3,HT,6,1-Jun,SB,179.7,1.07,218.152711,-17.45221688,-1.179269579,-1.274749416
3,6,3,HT,6,1-Jun,SB,1.4,2.33,1.699575934,-0.135966075,-0.867715654,-0.909125125
3,7,3,HT,6,1-Jun,SB,-3.4,2.07,-4.127541555,0.330203324,0.556417942,1.736413894
3,8,3,HT,6,1-Jun,SB,-1.5,2.11,-1.820974215,0.145677937,-0.844350637,-0.897324958
3,9,3,HT,6,1-Jun,SB,19.6,2.17,23.79406308,-1.903525046,-0.206520262,-0.182605012
3,10,3,HT,6,1-Jun,SB,-2.5,2.04,-3.034957025,0.242796562,-0.841279807,-1.119203925
3,11,3,HT,6,1-Jun,SB,6.7,2.03,8.133684828,-0.650694786,-0.289273779,0.219733854
3,12,3,HT,6,1-Jun,SB,-3.8,2.41,-4.613134679,0.369050774,-1.123753373,-1.972693429
3,13,3,HT,6,1-Jun,SB,0.4,2.18,0.485593124,-0.03884745,-1.051549392,-0.661767545
3,14,3,HT,6,1-Jun,SB,-5.6,2.47,-6.798303737,0.543864299,0.046991695,0.449428424
3,15,3,HT,6,1-Jun,SB,27.7,2.42,33.62732384,-2.690185907,-0.241701043,-0.218586188
3,16,3,HT,6,1-Jun,SB,-10.3,2.4,-12.50402294,1.000321836,-0.319746683,-0.610767576
3,17,3,HT,6,1-Jun,SB,-4.2,2.29,-5.098727803,0.407898224,-0.35764581,-0.719033724
3,18,3,HT,6,1-Jun,SB,-7,2.2,-8.497879671,0.679830374,-0.141833833,-0.05666461
3,19,3,HT,6,1-Jun,SB,-6.2,2.39,-7.526693423,0.602135474,-0.466406617,-0.745359217
3,20,3,HT,6,1-Jun,SB,-20.4,4.11,-24.76524933,1.981219946,-0.246545733,-0.071000668
3,21,3,HT,6,1-Jun,SB,13.8,3.11,16.75296278,-1.340237022,-0.656341154,-0.960692915
3,22,3,HT,6,1-Jun,SB,-9.6,2.91,-11.65423498,0.932338798,-0.740606151,-0.695588008
3,23,3,HT,6,1-Jun,SB,-4.5,3.74,-5.462922646,0.437033812,-0.83422244,-0.61175319
3,24,3,HT,6,1-Jun,SB,5.4,4.24,6.555507175,-0.524440574,-1.423415309,-1.848779831
4,1,3,HT,7,9-Jul,SB,0.6,1.46,0.808536124,-0.06468289,-0.929766839,-0.557485882
4,2,3,HT,7,9-Jul,SB,-6.9,1.56,-9.298165427,0.743853234,-1.965189203,-1.933421238
4,3,3,HT,7,9-Jul,SB,-1.2,3.98,-1.617072248,0.12936578,-1.296174621,-1.681108451
4,4,3,HT,7,9-Jul,SB,2.2,5.09,2.964632455,-0.237170596,-0.723508426,-0.648752991
4,5,3,HT,7,9-Jul,SB,36.9,4.35,49.72497163,-3.97799773,-0.348612591,-0.217067922
4,6,3,HT,7,9-Jul,SB,0,2.82,0,0,-0.227701839,-0.225287904
4,7,3,HT,7,9-Jul,SB,-11.1,2.73,-14.9579183,1.196633464,-0.379426525,-0.608742404
4,8,3,HT,7,9-Jul,SB,10.8,2.62,14.55365023,-1.164292019,-0.97336583,-0.977167257
4,9,3,HT,7,9-Jul,SB,-3.8,2.41,-5.120728786,0.409658303,-0.908370673,-1.210511714
4,10,3,HT,7,9-Jul,SB,3.1,1.48,4.177436641,-0.334194931,-0.958803773,-0.536776558
4,11,3,HT,7,9-Jul,SB,3.1,2.18,4.177436641,-0.334194931,-1.306919914,-1.341647461
4,12,3,HT,7,9-Jul,SB,6.4,1.81,8.624385323,-0.689950826,-0.826805124,-1.077067338
4,13,3,HT,7,9-Jul,SB,0.1,1.82,0.134756021,-0.010780482,-0.781982838,-1.225105972
4,14,3,HT,7,9-Jul,SB,6.4,1.33,8.624385323,-0.689950826,-0.754122944,-1.104069302
4,15,3,HT,7,9-Jul,SB,-18,1.45,-24.25608372,1.940486698,-1.136241019,-1.547344946
4,16,3,HT,7,9-Jul,SB,-15.3,1.62,-20.61767116,1.649413693,-1.101515968,-1.379453329
4,17,3,HT,7,9-Jul,SB,-3.8,1.54,-5.120728786,0.409658303,-0.839528147,-0.931727396
4,18,3,HT,7,9-Jul,SB,2.2,1.64,2.964632455,-0.237170596,-0.368988359,-0.246054142
4,19,3,HT,7,9-Jul,SB,9.9,1.11,13.34084605,-1.067267684,0.017131042,0.143351463
4,20,3,HT,7,9-Jul,SB,-20,1.08,-26.95120414,2.156096331,-0.889531364,-0.960401258
4,21,3,HT,7,9-Jul,SB,-0.4,1,-0.539024083,0.043121927,-0.035709552,0.013884114
4,22,3,HT,7,9-Jul,SB,-7.4,1.12,-9.97194553,0.797755642,-0.540474944,-0.03534367
4,23,3,HT,7,9-Jul,SB,-9.8,1.34,-13.20609003,1.056487202,-0.754555409,-1.064580208
4,25,3,HT,7,9-Jul,SB,2.3,1.36,3.099388476,-0.247951078,-1.395648549,-2.559093307
5,1,3,HT,5,4-May,SB,6.2,0.74,5.827665562,-0.466213245,-0.306506762,-0.957973844
5,2,3,HT,5,4-May,SB,-1.2,0.82,-1.12793527,0.090234822,-1.277405605,-1.131908296
5,3,3,HT,5,4-May,SB,3.9,1.15,3.665789628,-0.29326317,-0.93101102,-0.954778786
5,4,3,HT,5,4-May,SB,-7.3,1.52,-6.861606227,0.548928498,-1.361713547,-1.175340746
5,5,3,HT,5,4-May,SB,-4.3,1.69,-4.041768051,0.323341444,-1.139874803,-1.331071261
5,6,3,HT,5,4-May,SB,-4.4,1.19,-4.135762657,0.330861013,-0.957392914,-0.872514877
5,7,3,HT,5,4-May,SB,6,1.36,5.639676351,-0.451174108,-0.83267633,-0.798497375
5,8,3,HT,5,4-May,SB,-5.7,1.01,-5.357692533,0.428615403,-0.782468226,-0.796053035
5,9,3,HT,5,4-May,SB,3.9,1.26,3.665789628,-0.29326317,-1.543784798,-1.851453979
5,10,3,HT,5,4-May,SB,-2.3,1.33,-2.161875934,0.172950075,-1.614404341,-1.339004022
5,11,3,HT,5,4-May,SB,-2.7,1.01,-2.537854358,0.203028349,-1.564547104,-1.769193152
5,12,3,HT,5,4-May,SB,-2.9,1,-2.72584357,0.218067486,-1.767296676,-1.444939561
5,13,3,HT,5,4-May,SB,-8.5,0.98,-7.989541497,0.63916332,-1.197047387,-0.901005893
5,14,3,HT,5,4-May,SB,-12.1,0.9,-11.37334731,0.909867785,-0.938091444,-0.83056414
5,15,3,HT,5,4-May,SB,-3.6,0.85,-3.38380581,0.270704465,-0.885796431,-0.861714953
5,16,3,HT,5,4-May,SB,-14.9,0.92,-14.00519627,1.120415702,-1.041377802,-0.704615893
5,17,3,HT,5,4-May,SB,-1.3,0.95,-1.221929876,0.09775439,-1.116598143,-1.477203953
5,18,3,HT,5,4-May,SB,-0.1,0.89,-0.093994606,0.007519568,-1.037119434,-0.840641562
5,19,3,HT,5,4-May,SB,9.9,1.14,9.305465979,-0.744437278,-0.281840644,-0.225570617
5,20,3,HT,5,4-May,SB,-2.2,1.52,-2.067881329,0.165430506,-0.45720434,-0.62562969
5,21,3,HT,5,4-May,SB,2.1,1.15,1.973886723,-0.157910938,-0.785692044,-0.788683109
5,22,3,HT,5,4-May,SB,-10.5,1.09,-9.869433614,0.789554689,-0.558247463,-0.859474709
5,23,3,HT,5,4-May,SB,1.2,1.28,1.12793527,-0.090234822,-0.163975396,-0.119150534
5,24,3,HT,5,4-May,SB,-7,1.32,-6.579622409,0.526369793,-0.138412231,-0.166239121
6,1,3,HT,8,8-Aug,SB,0,1,0,0,-1.293794608,-1.122964625
6,2,3,HT,8,8-Aug,SB,6.6,0.73,9.080003147,-0.726400252,-1.335727245,-1.525111166
6,3,3,HT,8,8-Aug,SB,-0.3,0.85,-0.412727416,0.033018193,-0.867114891,-0.55721825
6,4,3,HT,8,8-Aug,SB,-0.7,0.85,-0.963030637,0.077042451,-0.887688302,-1.385678929
6,5,3,HT,8,8-Aug,SB,-6.8,0.85,-9.355154757,0.748412381,-1.275913093,-1.666768378
6,6,3,HT,8,8-Aug,SB,1.9,1.16,2.6139403,-0.209115224,-1.111621558,-1.492047382
6,7,3,HT,8,8-Aug,SB,-1.7,0.89,-2.338788689,0.187103095,-1.513285527,-1.571783551
6,8,3,HT,8,8-Aug,SB,5,1.03,6.878790263,-0.550303221,-0.950728162,-0.617231079
6,9,3,HT,8,8-Aug,SB,-1.2,2.26,-1.650909663,0.132072773,-0.757480095,-0.725939152
6,10,3,HT,8,8-Aug,SB,10.3,1.04,14.17030794,-1.133624635,-0.402034963,-0.330233753
6,11,3,HT,8,8-Aug,SB,-1.6,0.86,-2.201212884,0.176097031,-0.300613499,-0.254803967
6,12,3,HT,8,8-Aug,SB,7.4,0.79,10.18060959,-0.814448767,-0.160591803,-0.159050574
6,13,3,HT,8,8-Aug,SB,1.4,0.56,1.926061274,-0.154084902,-0.256051656,-0.316193353
6,14,3,HT,8,8-Aug,SB,-8.9,0.61,-12.24424667,0.979539733,-0.305231948,-0.425971975
6,15,3,HT,8,8-Aug,SB,0.3,0.68,0.412727416,-0.033018193,-0.88307803,-1.248299911
6,16,3,HT,8,8-Aug,SB,-2.5,0.65,-3.439395131,0.275151611,-0.724936565,-0.24603883
6,17,3,HT,8,8-Aug,SB,3.8,0.86,5.2278806,-0.418230448,-1.014770456,-1.484596647
6,18,3,HT,8,8-Aug,SB,0.9,0.75,1.238182247,-0.09905458,-1.725194636,-1.937447156
6,19,3,HT,8,8-Aug,SB,3,1.58,4.127274158,-0.330181933,-1.56671027,-1.094314672
6,20,3,HT,8,8-Aug,SB,-12.9,1.1,-17.74727888,1.41978231,-0.835804287,-0.792246661
6,21,3,HT,8,8-Aug,SB,-0.6,1.2,-0.825454832,0.066036387,-0.675612883,-0.534759915
6,22,3,HT,8,8-Aug,SB,-3.5,1.07,-4.815153184,0.385212255,-0.758593348,-0.71861394
6,23,3,HT,8,8-Aug,SB,1,0.95,1.375758053,-0.110060644,-0.46653273,-0.47688497
6,24,3,HT,8,8-Aug,SB,3.5,1.15,4.815153184,-0.385212255,-0.73737439,-0.96599252
7,1,3,HT,3,7-Mar,NB,-8.3,0.42,-8.031187442,0.642495,-0.994553295,-0.917939229
7,2,3,HT,3,7-Mar,NB,4.3,0.55,4.160735662,-0.3328589,-0.743536075,-0.949195837
7,3,3,HT,3,7-Mar,NB,-5.1,0.63,-4.934826018,0.39478608,-0.958533232,-0.796743557
7,4,3,HT,3,7-Mar,NB,-27.9,2.2,-26.99640116,2.15971209,-0.670886164,-0.754054218
7,5,3,HT,3,7-Mar,NB,-12.1,1.77,-11.70811663,0.93664933,-0.806573346,-0.615228937
7,6,3,HT,3,7-Mar,NB,-17.9,2.07,-17.32027171,1.38562174,-0.303033837,-0.218349338
7,7,3,HT,3,7-Mar,NB,13.7,1.78,13.25629734,-1.0605038,-0.22803505,-0.360848395
7,8,3,HT,3,7-Mar,NB,-16.1,1.16,-15.57856841,1.24628547,-0.601303791,-0.459877314
7,9,3,HT,3,7-Mar,NB,-12.1,1.57,-11.70811663,0.93664933,-0.382457825,-0.05238115
7,10,3,HT,3,7-Mar,NB,14,1.32,13.54658123,-1.0837265,-0.375725515,-0.679459484
7,11,3,HT,3,7-Mar,NB,2.6,1.02,2.515793656,-0.2012635,-0.462304219,-0.693870695
7,12,3,HT,3,7-Mar,NB,63.1,1.44,61.05637681,-4.8845101,-0.55151069,-0.246259559
7,13,3,HT,3,7-Mar,NB,-8.4,0.93,-8.127948736,0.6502359,-0.032361041,-0.049486752
7,14,3,HT,3,7-Mar,NB,-3.1,0.84,-2.999600129,0.23996801,0.025541102,-0.033236351
7,15,3,HT,3,7-Mar,NB,3.6,1.03,3.483406601,-0.2786725,-0.170021446,-0.407052606
7,16,3,HT,3,7-Mar,NB,-7.7,1.08,-7.450619675,0.59604957,-0.552302015,-0.555419447
7,17,3,HT,3,7-Mar,NB,-61.3,0.69,-59.31467351,4.74517388,-0.192874828,-0.135988943
7,18,3,HT,3,7-Mar,NB,0.7,0.89,0.677329061,-0.0541863,-0.183960424,-0.214878339
7,19,3,HT,3,7-Mar,NB,-5.9,1.11,-5.708916374,0.45671331,-0.090048693,-0.271617231
7,20,3,HT,3,7-Mar,NB,-3.8,0.72,-3.67692919,0.29415434,-0.983798296,-1.031936629
7,21,3,HT,3,7-Mar,NB,-2.2,0.89,-2.128748478,0.17029988,-0.517310365,-0.029722949
7,22,3,HT,3,7-Mar,NB,4.8,1.08,4.644542135,-0.3715634,-0.129404235,-0.311070461
7,23,3,HT,3,7-Mar,NB,-9.6,0.9,-9.28908427,0.74312674,-0.388657774,-0.766437742
7,24,3,HT,3,7-Mar,NB,-4.2,1.17,-4.063974368,0.32511795,-0.646864493,-0.090007592
8,1,3,HT,4,1-Apr,NB,2.6,1.85,2.139584724,-0.171166778,-5.57404805,-8.345563475
8,2,3,HT,4,1-Apr,NB,5,2.4,4.114586007,-0.329166881,-0.515561884,-0.994758852
8,3,3,HT,4,1-Apr,NB,-2.1,2.11,-1.728126123,0.13825009,2.358803615,4.930345835
8,4,3,HT,4,1-Apr,NB,-4.6,1.63,-3.785419126,0.30283353,-0.060230098,0.880665792
8,5,3,HT,4,1-Apr,NB,-5.6,1.62,-4.608336328,0.368666906,-0.233595348,0.131355067
8,6,3,HT,4,1-Apr,NB,3.1,1.43,2.551043324,-0.204083466,0.917495159,1.036764247
8,7,3,HT,4,1-Apr,NB,4.1,1.29,3.373960526,-0.269916842,-0.314142452,-0.644338387
8,8,3,HT,4,1-Apr,NB,3.3,1.27,2.715626765,-0.217250141,-0.236796128,-0.39176208
8,9,3,HT,4,1-Apr,NB,-4.6,1.34,-3.785419126,0.30283353,-0.326082843,-0.112804146
8,10,3,HT,4,1-Apr,NB,0.6,1.28,0.493750321,-0.039500026,-0.090835372,-0.124849183
8,11,3,HT,4,1-Apr,NB,1.8,1.02,1.481250962,-0.118500077,0.051632122,0.095056693
8,12,3,HT,4,1-Apr,NB,1.3,1.01,1.069792362,-0.085583389,0.021622354,-0.101821229
8,13,3,HT,4,1-Apr,NB,-0.3,1.03,-0.24687516,0.019750013,0.119100883,0.034502866
8,14,3,HT,4,1-Apr,NB,-7.6,1.52,-6.25417073,0.500333658,-0.075476059,-0.024977216
8,15,3,HT,4,1-Apr,NB,0,1.33,0,0,-0.155049149,-0.462588312
8,16,3,HT,4,1-Apr,NB,-9,1,-7.406254812,0.592500385,-0.150683971,-0.015171965
8,17,3,HT,4,1-Apr,NB,3.5,0.9,2.880210205,-0.230416816,0.096621624,0.091773923
8,18,3,HT,4,1-Apr,NB,-4,1.25,-3.291668806,0.263333504,-0.320618754,-0.159518583
8,19,3,HT,4,1-Apr,NB,6,1.49,4.937503208,-0.395000257,-0.086376055,-0.102205144
8,20,3,HT,4,1-Apr,NB,-4.5,1.22,-3.703127406,0.296250192,-0.078023698,-0.213835068
