Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2,mo2_turb_avg,mo2_turb
9,8,5-Aug,SB,HT,3,Day2,47,0.914,0.484017661,,0.484017661
9,8,5-Aug,SB,HT,3,Day2,48,0.312,-0.335778748,0.074119457,-0.335778748
9,8,5-Aug,SB,HT,3,Day2,49,0.454,0.113832529,,0.113832529
9,8,5-Aug,SB,HT,3,Day2,50,0.272,0.104472215,0.109152372,0.104472215
9,8,4-Aug,SB,HX,4,Day2,1,0.208,-0.310048134,,-0.310048134
9,8,4-Aug,SB,HX,4,Day2,2,0.131,-0.17776138,-0.243904757,-0.17776138
9,8,4-Aug,SB,HX,4,Day2,3,0.912,-1.116888784,,-1.116888784
9,8,4-Aug,SB,HX,4,Day2,4,0.884,-0.534437544,-0.825663164,-0.534437544
9,8,4-Aug,SB,HX,4,Day2,5,0.964,-1.211072106,,-1.211072106
9,8,4-Aug,SB,HX,4,Day2,6,0.986,-1.924762825,-1.567917466,-1.924762825
9,8,4-Aug,SB,HX,4,Day2,7,0.967,-1.365761374,,-1.365761374
9,8,4-Aug,SB,HX,4,Day2,8,0.959,-1.173090419,-1.269425897,-1.173090419
9,8,4-Aug,SB,HX,4,Day2,9,0.965,-0.6522838,,-0.6522838
9,8,4-Aug,SB,HX,4,Day2,10,0.981,-1.276231114,-0.964257457,-1.276231114
9,8,4-Aug,SB,HX,4,Day2,11,0.968,-1.250831082,,-1.250831082
9,8,4-Aug,SB,HX,4,Day2,12,0.971,-1.141556685,-1.196193884,-1.141556685
9,8,4-Aug,SB,HX,4,Day2,13,0.977,-1.431018877,,-1.431018877
9,8,4-Aug,SB,HX,4,Day2,14,0.834,-0.695359092,-1.063188985,-0.695359092
9,8,4-Aug,SB,HX,4,Day2,15,0.967,-0.814779672,,-0.814779672
9,8,4-Aug,SB,HX,4,Day2,16,0.908,-0.493761889,-0.654270781,-0.493761889
9,8,4-Aug,SB,HX,4,Day2,17,0.739,-0.369141571,,-0.369141571
9,8,4-Aug,SB,HX,4,Day2,18,0.753,-0.312874412,-0.341007992,-0.312874412
9,8,4-Aug,SB,HX,4,Day2,19,0.817,-0.304065823,,-0.304065823
9,8,4-Aug,SB,HX,4,Day2,20,0.921,-0.401566221,-0.352816022,-0.401566221
9,8,4-Aug,SB,HX,4,Day2,21,0.934,-0.419741784,,-0.419741784
9,8,4-Aug,SB,HX,4,Day2,22,0.94,-0.672874177,-0.546307981,-0.672874177
9,8,4-Aug,SB,HX,4,Day2,23,0.955,-0.613550313,,-0.613550313
9,8,4-Aug,SB,HX,4,Day2,24,0.975,-0.72108254,-0.667316427,-0.72108254
9,8,4-Aug,SB,HX,4,Day2,25,0.87,-0.447642023,,-0.447642023
9,8,4-Aug,SB,HX,4,Day2,26,0.821,-0.306345396,-0.37699371,-0.306345396
9,8,4-Aug,SB,HX,4,Day2,27,0.95,-0.506931625,,-0.506931625
9,8,4-Aug,SB,HX,4,Day2,28,0.531,-0.126519221,-0.316725423,-0.126519221
9,8,4-Aug,SB,HX,4,Day2,29,0.811,-0.868051577,,-0.868051577
9,8,4-Aug,SB,HX,4,Day2,30,0.713,-0.167115744,-0.517583661,-0.167115744
9,8,4-Aug,SB,HX,4,Day2,31,0.578,-0.164894553,,-0.164894553
9,8,4-Aug,SB,HX,4,Day2,32,0.935,-1.43995731,-0.802425932,-1.43995731
9,8,4-Aug,SB,HX,4,Day2,33,0.904,-0.907934689,,-0.907934689
9,8,4-Aug,SB,HX,4,Day2,34,0.895,-0.323011814,-0.615473252,-0.323011814
9,8,4-Aug,SB,HX,4,Day2,35,0.95,-1.665429057,,-1.665429057
9,8,4-Aug,SB,HX,4,Day2,36,0.685,-0.857818234,-1.261623646,-0.857818234
9,8,4-Aug,SB,HX,4,Day2,37,0.964,-0.555980354,,-0.555980354
9,8,4-Aug,SB,HX,4,Day2,38,0.947,-0.561556778,-0.558768566,-0.561556778
9,8,4-Aug,SB,HX,4,Day2,39,0.714,-0.465169977,,-0.465169977
9,8,4-Aug,SB,HX,4,Day2,40,0.972,-0.692432461,-0.578801219,-0.692432461
9,8,4-Aug,SB,HX,4,Day2,41,0.902,-0.723546836,,-0.723546836
9,8,4-Aug,SB,HX,4,Day2,42,0.885,-0.822542218,-0.773044527,-0.822542218
9,8,4-Aug,SB,HX,4,Day2,43,0.969,-0.641102691,,-0.641102691
9,8,4-Aug,SB,HX,4,Day2,44,0.953,-0.590845474,-0.615974083,-0.590845474
9,8,4-Aug,SB,HX,4,Day2,45,0.91,-0.491271051,,-0.491271051
9,8,4-Aug,SB,HX,4,Day2,46,0.884,-0.446240337,-0.468755694,-0.446240337
9,8,4-Aug,SB,HX,4,Day2,47,0.89,-0.424036564,,-0.424036564
9,8,4-Aug,SB,HX,4,Day2,48,0.933,-0.477812834,-0.450924699,-0.477812834
9,8,4-Aug,SB,HX,4,Day2,49,0.919,-0.550355787,,-0.550355787
9,8,4-Aug,SB,HX,4,Day2,50,0.931,-0.615760436,-0.583058112,-0.615760436
9,8,4-Aug,SB,HX,4,Day2,51,0.894,-0.547898031,,-0.547898031
9,8,4-Aug,SB,HX,4,Day2,52,0.966,-0.719242647,-0.633570339,-0.719242647
10,3,9-Mar,NB,C,1,Day2,1,0.873,-0.389711182,,-0.389711182
10,3,9-Mar,NB,C,1,Day2,2,0.548,-0.168916888,-0.279314035,-0.168916888
10,3,9-Mar,NB,C,1,Day2,3,0.254,-0.094786902,,-0.094786902
10,3,9-Mar,NB,C,1,Day2,4,0.214,0.082771774,-0.006007564,0.082771774
10,3,9-Mar,NB,C,1,Day2,5,0.632,0.232826594,,0.232826594
10,3,9-Mar,NB,C,1,Day2,6,0.502,-0.171611498,0.030607548,-0.171611498
10,3,9-Mar,NB,C,1,Day2,7,0.611,-0.189086689,,-0.189086689
10,3,9-Mar,NB,C,1,Day2,8,0.593,-0.200156963,-0.194621826,-0.200156963
10,3,9-Mar,NB,C,1,Day2,9,0.596,-0.192858892,,-0.192858892
10,3,9-Mar,NB,C,1,Day2,10,0.558,-0.189481674,-0.191170283,-0.189481674
10,3,9-Mar,NB,C,1,Day2,11,0.322,-0.111453233,,-0.111453233
10,3,9-Mar,NB,C,1,Day2,12,0.584,-0.189749429,-0.150601331,-0.189749429
10,3,9-Mar,NB,C,1,Day2,13,0.475,-0.152656939,,-0.152656939
10,3,9-Mar,NB,C,1,Day2,14,0.772,-0.280208979,-0.216432959,-0.280208979
10,3,9-Mar,NB,C,1,Day2,15,0.723,-0.262764665,,-0.262764665
10,3,9-Mar,NB,C,1,Day2,16,0.498,0.156623707,-0.053070479,0.156623707
10,3,9-Mar,NB,C,1,Day2,17,0.821,0.367461795,,0.367461795
10,3,9-Mar,NB,C,1,Day2,18,0.0494,-0.038984767,0.164238514,-0.038984767
10,3,9-Mar,NB,C,1,Day2,19,0.00161,0.006386414,,0.006386414
10,3,9-Mar,NB,C,1,Day2,20,0.602,0.197111269,0.101748842,0.197111269
10,3,9-Mar,NB,C,1,Day2,21,0.495,0.168610175,,0.168610175
10,3,9-Mar,NB,C,1,Day2,22,0.0705,0.049308716,0.108959446,0.049308716
10,3,9-Mar,NB,C,1,Day2,23,0.0967,0.054466612,,0.054466612
10,3,9-Mar,NB,C,1,Day2,24,0.0148,0.019398227,0.03693242,0.019398227
10,3,9-Mar,NB,C,1,Day2,25,0.677,0.235379302,,0.235379302
10,3,9-Mar,NB,C,1,Day2,26,0.52,0.184170937,0.20977512,0.184170937
10,3,9-Mar,NB,C,1,Day2,27,0.677,0.226698649,,0.226698649
10,3,9-Mar,NB,C,1,Day2,28,0.744,0.297560608,0.262129629,0.297560608
10,3,9-Mar,NB,C,1,Day2,29,0.614,0.224762309,,0.224762309
10,3,9-Mar,NB,C,1,Day2,30,0.19,0.085020978,0.154891644,0.085020978
10,3,9-Mar,NB,C,1,Day2,31,0.154,0.074069751,,0.074069751
10,3,9-Mar,NB,C,1,Day2,32,0.126,-0.065816756,0.004126498,-0.065816756
10,3,9-Mar,NB,C,1,Day2,33,0.0121,-0.020497409,,-0.020497409
10,3,9-Mar,NB,C,1,Day2,34,0.611,-0.198618246,-0.109557828,-0.198618246
10,3,9-Mar,NB,C,1,Day2,35,0.522,-0.164837982,,-0.164837982
10,3,9-Mar,NB,C,1,Day2,36,0.669,-0.222782216,-0.193810099,-0.222782216
10,3,9-Mar,NB,C,1,Day2,37,0.59,-0.19424516,,-0.19424516
10,3,9-Mar,NB,C,1,Day2,38,0.755,-0.286247769,-0.240246465,-0.286247769
10,3,9-Mar,NB,C,1,Day2,39,0.802,-0.332359683,,-0.332359683
10,3,9-Mar,NB,C,1,Day2,40,0.868,-0.381810978,-0.357085331,-0.381810978
10,3,9-Mar,NB,C,1,Day2,41,0.863,-0.39628475,,-0.39628475
10,3,9-Mar,NB,C,1,Day2,42,0.904,-0.492173695,-0.444229223,-0.492173695
10,3,9-Mar,NB,C,1,Day2,43,0.883,-0.454727569,,-0.454727569
10,3,9-Mar,NB,C,1,Day2,44,0.902,-0.507089567,-0.480908568,-0.507089567
10,3,9-Mar,NB,C,1,Day2,45,0.855,-0.428565616,,-0.428565616
10,3,9-Mar,NB,C,1,Day2,46,0.908,-0.53951331,-0.484039463,-0.53951331
10,3,9-Mar,NB,C,1,Day2,47,0.911,-0.535420193,,-0.535420193
10,3,9-Mar,NB,C,1,Day2,48,0.914,-0.540239539,-0.537829866,-0.540239539
10,3,9-Mar,NB,C,1,Day2,49,0.908,-0.526876586,,-0.526876586
10,3,6-Mar,NB,HS,2,Day2,1,0.913,0.318761344,,0.318761344
10,3,6-Mar,NB,HS,2,Day2,2,0.957,0.480984387,0.399872866,0.480984387
10,3,6-Mar,NB,HS,2,Day2,3,0.946,0.511463173,,0.511463173
10,3,6-Mar,NB,HS,2,Day2,4,0.861,0.273253621,0.392358397,0.273253621
10,3,6-Mar,NB,HS,2,Day2,5,0.915,0.365557977,,0.365557977
10,3,6-Mar,NB,HS,2,Day2,6,0.808,0.268546299,0.317052138,0.268546299
10,3,6-Mar,NB,HS,2,Day2,7,0.819,0.275131191,,0.275131191
10,3,6-Mar,NB,HS,2,Day2,8,0.778,0.232542322,0.253836757,0.232542322
10,3,6-Mar,NB,HS,2,Day2,9,0.826,0.231771542,,0.231771542
10,3,6-Mar,NB,HS,2,Day2,10,0.767,0.21549769,0.223634616,0.21549769
10,3,6-Mar,NB,HS,2,Day2,11,0.801,0.242103589,,0.242103589
10,3,6-Mar,NB,HS,2,Day2,12,0.76,0.190740778,0.216422184,0.190740778
10,3,6-Mar,NB,HS,2,Day2,13,0.838,0.249609127,,0.249609127
10,3,6-Mar,NB,HS,2,Day2,14,0.366,-0.086605606,0.081501761,-0.086605606
10,3,6-Mar,NB,HS,2,Day2,15,0.568,0.120793415,,0.120793415
10,3,6-Mar,NB,HS,2,Day2,16,0.711,0.162076558,0.141434987,0.162076558
10,3,6-Mar,NB,HS,2,Day2,17,0.799,0.251362084,,0.251362084
10,3,6-Mar,NB,HS,2,Day2,18,0.834,0.237913844,0.244637964,0.237913844
10,3,6-Mar,NB,HS,2,Day2,19,0.827,0.2480959,,0.2480959
10,3,6-Mar,NB,HS,2,Day2,20,0.789,0.245159096,0.246627498,0.245159096
10,3,6-Mar,NB,HS,2,Day2,21,0.825,0.267777468,,0.267777468
10,3,6-Mar,NB,HS,2,Day2,22,0.87,0.286572469,0.277174969,0.286572469
10,3,6-Mar,NB,HS,2,Day2,23,0.845,0.304027991,,0.304027991
10,3,6-Mar,NB,HS,2,Day2,24,0.862,0.268508895,0.286268443,0.268508895
10,3,6-Mar,NB,HS,2,Day2,25,0.91,0.369924744,,0.369924744
10,3,6-Mar,NB,HS,2,Day2,26,0.979,0.758576445,0.564250595,0.758576445
10,3,6-Mar,NB,HS,2,Day2,27,0.986,0.774174249,,0.774174249
10,3,6-Mar,NB,HS,2,Day2,28,0.983,0.819761565,0.796967907,0.819761565
10,3,6-Mar,NB,HS,2,Day2,29,0.986,0.837396406,,0.837396406
10,3,6-Mar,NB,HS,2,Day2,30,0.988,0.921134142,0.879265274,0.921134142
10,3,6-Mar,NB,HS,2,Day2,31,0.987,0.87453206,,0.87453206
10,3,6-Mar,NB,HS,2,Day2,32,0.982,0.759192294,0.816862177,0.759192294
10,3,6-Mar,NB,HS,2,Day2,33,0.985,0.881336938,,0.881336938
10,3,6-Mar,NB,HS,2,Day2,34,0.979,0.719708774,0.800522856,0.719708774
10,3,6-Mar,NB,HS,2,Day2,35,0.985,0.774217717,,0.774217717
10,3,6-Mar,NB,HS,2,Day2,36,0.985,0.837949044,0.806083381,0.837949044
10,3,6-Mar,NB,HS,2,Day2,37,0.987,0.988598604,,0.988598604
10,3,6-Mar,NB,HS,2,Day2,38,0.98,0.713963134,0.851280869,0.713963134
10,3,6-Mar,NB,HS,2,Day2,39,0.973,0.705576604,,0.705576604
10,3,6-Mar,NB,HS,2,Day2,40,0.961,0.535952545,0.620764575,0.535952545
10,3,6-Mar,NB,HS,2,Day2,41,0.958,0.570485136,,0.570485136
10,3,6-Mar,NB,HS,2,Day2,42,0.896,0.33367734,0.452081238,0.33367734
10,3,6-Mar,NB,HS,2,Day2,43,0.905,0.415926521,,0.415926521
10,3,6-Mar,NB,HS,2,Day2,44,0.916,0.377749147,0.396837834,0.377749147
10,3,6-Mar,NB,HS,2,Day2,45,0.904,0.348128898,,0.348128898
10,3,6-Mar,NB,HS,2,Day2,46,0.858,0.283733597,0.315931248,0.283733597
10,3,6-Mar,NB,HS,2,Day2,47,0.83,0.268388216,,0.268388216
10,3,6-Mar,NB,HS,2,Day2,48,0.804,0.234853281,0.251620749,0.234853281
10,3,6-Mar,NB,HS,2,Day2,49,0.755,0.208374989,,0.208374989
10,6,3-Jun,SB,HT,3,Day2,1,0.887,-2.442831589,,-2.442831589
10,6,3-Jun,SB,HT,3,Day2,2,0.835,-1.341623233,-1.892227411,-1.341623233
10,6,3-Jun,SB,HT,3,Day2,3,0.956,-1.39047324,,-1.39047324
10,6,3-Jun,SB,HT,3,Day2,4,0.944,-1.214827065,-1.302650153,-1.214827065
10,6,3-Jun,SB,HT,3,Day2,5,0.961,-2.590611159,,-2.590611159
10,6,3-Jun,SB,HT,3,Day2,6,0.975,-2.798666333,-2.694638746,-2.798666333
10,6,3-Jun,SB,HT,3,Day2,7,0.964,-2.900031126,,-2.900031126
10,6,3-Jun,SB,HT,3,Day2,8,0.956,-2.722808538,-2.811419832,-2.722808538
10,6,3-Jun,SB,HT,3,Day2,9,0.923,-2.573740364,,-2.573740364
10,6,3-Jun,SB,HT,3,Day2,10,0.906,-2.281576544,-2.427658454,-2.281576544
10,6,3-Jun,SB,HT,3,Day2,11,0.866,-1.62012832,,-1.62012832
10,6,3-Jun,SB,HT,3,Day2,12,0.848,-1.761853927,-1.690991124,-1.761853927
10,6,3-Jun,SB,HT,3,Day2,13,0.936,-1.83264677,,-1.83264677
10,6,3-Jun,SB,HT,3,Day2,14,0.865,-1.583272547,-1.707959659,-1.583272547
10,6,3-Jun,SB,HT,3,Day2,15,0.675,-0.584180612,,-0.584180612
10,6,3-Jun,SB,HT,3,Day2,16,0.869,-0.819482113,-0.701831363,-0.819482113
10,6,3-Jun,SB,HT,3,Day2,17,0.798,-2.102913215,,-2.102913215
10,6,3-Jun,SB,HT,3,Day2,18,0.666,-1.086187687,-1.594550451,-1.086187687
10,6,3-Jun,SB,HT,3,Day2,19,0.608,-0.633059569,,-0.633059569
10,6,3-Jun,SB,HT,3,Day2,20,0.79,-1.75930956,-1.196184565,-1.75930956
10,6,3-Jun,SB,HT,3,Day2,21,0.652,-0.830772368,,-0.830772368
10,6,3-Jun,SB,HT,3,Day2,22,0.849,-1.695617845,-1.263195107,-1.695617845
10,6,3-Jun,SB,HT,3,Day2,23,0.931,-1.229381521,,-1.229381521
10,6,3-Jun,SB,HT,3,Day2,24,0.881,-0.715038224,-0.972209873,-0.715038224
10,6,3-Jun,SB,HT,3,Day2,25,0.758,-1.152318484,,-1.152318484
10,6,3-Jun,SB,HT,3,Day2,26,0.866,-0.708233185,-0.930275835,-0.708233185
10,6,3-Jun,SB,HT,3,Day2,27,0.864,-0.620204866,,-0.620204866
10,6,3-Jun,SB,HT,3,Day2,28,0.807,-0.519174764,-0.569689815,-0.519174764
10,6,3-Jun,SB,HT,3,Day2,29,0.556,-0.927292432,,-0.927292432
10,6,3-Jun,SB,HT,3,Day2,30,0.774,-0.488363732,-0.707828082,-0.488363732
10,6,3-Jun,SB,HT,3,Day2,31,0.812,-0.651577612,,-0.651577612
10,6,3-Jun,SB,HT,3,Day2,32,0.859,-0.598334888,-0.62495625,-0.598334888
10,6,3-Jun,SB,HT,3,Day2,33,0.545,-0.926582996,,-0.926582996
10,6,3-Jun,SB,HT,3,Day2,34,0.573,-0.573070836,-0.749826916,-0.573070836
10,6,3-Jun,SB,HT,3,Day2,35,0.139,0.168338324,,0.168338324
10,6,3-Jun,SB,HT,3,Day2,36,0.0681,0.125059727,0.146699026,0.125059727
10,6,3-Jun,SB,HT,3,Day2,37,0.0651,0.084428064,,0.084428064
10,6,3-Jun,SB,HT,3,Day2,38,0.613,-0.592270735,-0.253921336,-0.592270735
10,6,3-Jun,SB,HT,3,Day2,39,0.896,-1.754111645,,-1.754111645
10,6,3-Jun,SB,HT,3,Day2,40,0.881,-1.627961572,-1.691036609,-1.627961572
10,6,3-Jun,SB,HT,3,Day2,41,0.897,-2.629039517,,-2.629039517
10,6,3-Jun,SB,HT,3,Day2,42,0.824,-2.456142591,-2.542591054,-2.456142591
10,6,3-Jun,SB,HT,3,Day2,43,0.963,-3.59126563,,-3.59126563
10,6,3-Jun,SB,HT,3,Day2,44,0.897,-2.44406109,-3.01766336,-2.44406109
10,6,3-Jun,SB,HT,3,Day2,45,0.967,-1.375007802,,-1.375007802
10,6,3-Jun,SB,HT,3,Day2,46,0.924,-1.082851814,-1.228929808,-1.082851814
10,6,3-Jun,SB,HT,3,Day2,47,0.888,-0.79958355,,-0.79958355
10,6,3-Jun,SB,HT,3,Day2,48,0.806,-0.648616013,-0.724099782,-0.648616013
10,6,3-Jun,SB,HT,3,Day2,49,0.988,-3.770371929,,-3.770371929
10,6,5-Jun,SB,HX,4,Day2,1,0.796,-0.308152988,,-0.308152988
10,6,5-Jun,SB,HX,4,Day2,2,0.875,-0.519454857,-0.413803923,-0.519454857
10,6,5-Jun,SB,HX,4,Day2,3,0.825,-0.385276385,,-0.385276385
10,6,5-Jun,SB,HX,4,Day2,4,0.363,-0.230494123,-0.307885254,-0.230494123
10,6,5-Jun,SB,HX,4,Day2,5,0.00808,0.011609381,,0.011609381
10,6,5-Jun,SB,HX,4,Day2,6,0.215,0.061891566,0.036750474,0.061891566
10,6,5-Jun,SB,HX,4,Day2,7,0.0114,0.018212632,,0.018212632
10,6,5-Jun,SB,HX,4,Day2,8,0.152,0.060498879,0.039355756,0.060498879
10,6,5-Jun,SB,HX,4,Day2,9,0.405,-0.287195387,,-0.287195387
10,6,5-Jun,SB,HX,4,Day2,10,0.795,-0.407419052,-0.34730722,-0.407419052
10,6,5-Jun,SB,HX,4,Day2,11,0.818,-0.388944998,,-0.388944998
10,6,5-Jun,SB,HX,4,Day2,12,0.896,-0.52222729,-0.455586144,-0.52222729
10,6,5-Jun,SB,HX,4,Day2,13,0.677,-0.299315302,,-0.299315302
10,6,5-Jun,SB,HX,4,Day2,14,0.887,-0.660987745,-0.480151524,-0.660987745
10,6,5-Jun,SB,HX,4,Day2,15,0.064,-0.107378091,,-0.107378091
10,6,5-Jun,SB,HX,4,Day2,16,0.118,0.089243456,-0.009067318,0.089243456
10,6,5-Jun,SB,HX,4,Day2,17,0.414,-0.220205275,,-0.220205275
10,6,5-Jun,SB,HX,4,Day2,18,0.252,-0.202723217,-0.211464246,-0.202723217
10,6,5-Jun,SB,HX,4,Day2,19,0.233,0.130299464,,0.130299464
10,6,5-Jun,SB,HX,4,Day2,20,0.212,-0.12500784,0.002645812,-0.12500784
10,6,5-Jun,SB,HX,4,Day2,21,0.936,-0.502379525,,-0.502379525
10,6,5-Jun,SB,HX,4,Day2,22,0.508,-0.333350832,-0.417865179,-0.333350832
10,6,5-Jun,SB,HX,4,Day2,23,0.159,0.167697009,,0.167697009
10,6,5-Jun,SB,HX,4,Day2,24,0.422,-0.136893659,0.015401675,-0.136893659
10,6,5-Jun,SB,HX,4,Day2,25,0.0176,-0.017968538,,-0.017968538
10,6,5-Jun,SB,HX,4,Day2,26,0.000291,-0.002328425,-0.010148482,-0.002328425
10,6,5-Jun,SB,HX,4,Day2,27,0.00001,-0.000462915,,-0.000462915
10,6,5-Jun,SB,HX,4,Day2,28,0.123,-0.043908144,-0.02218553,-0.043908144
10,6,5-Jun,SB,HX,4,Day2,29,0.0134,-0.016181687,,-0.016181687
10,6,5-Jun,SB,HX,4,Day2,30,0.0503,-0.104531328,-0.060356508,-0.104531328
10,6,5-Jun,SB,HX,4,Day2,31,0.0296,0.072381729,,0.072381729
10,6,5-Jun,SB,HX,4,Day2,32,0.0132,-0.037271726,0.017555002,-0.037271726
10,6,5-Jun,SB,HX,4,Day2,33,0.0597,-0.099941162,,-0.099941162
10,6,5-Jun,SB,HX,4,Day2,34,0.17,-0.216627856,-0.158284509,-0.216627856
10,6,5-Jun,SB,HX,4,Day2,35,0.0397,0.027255177,,0.027255177
10,6,5-Jun,SB,HX,4,Day2,36,0.255,0.071465048,0.049360113,0.071465048
10,6,5-Jun,SB,HX,4,Day2,37,0.352,0.087118063,,0.087118063
10,6,5-Jun,SB,HX,4,Day2,38,0.609,0.214059894,0.150588979,0.214059894
10,6,5-Jun,SB,HX,4,Day2,39,0.815,-0.597760068,,-0.597760068
10,6,5-Jun,SB,HX,4,Day2,40,0.0856,0.039033391,-0.279363339,0.039033391
10,6,5-Jun,SB,HX,4,Day2,41,0.802,0.235611191,,0.235611191
10,6,5-Jun,SB,HX,4,Day2,42,0.363,-0.397828966,-0.081108888,-0.397828966
10,6,5-Jun,SB,HX,4,Day2,43,0.843,-0.696244865,,-0.696244865
10,6,5-Jun,SB,HX,4,Day2,44,0.43,0.121441233,-0.287401816,0.121441233
10,6,5-Jun,SB,HX,4,Day2,45,0.581,0.152836002,,0.152836002
10,6,5-Jun,SB,HX,4,Day2,46,0.165,0.089205051,0.121020527,0.089205051
10,6,5-Jun,SB,HX,4,Day2,47,0.494,-0.142488544,,-0.142488544
10,6,5-Jun,SB,HX,4,Day2,48,0.124,-0.061794438,-0.102141491,-0.061794438
10,6,5-Jun,SB,HX,4,Day2,49,0.261,0.115175633,,0.115175633
10,6,5-Jun,SB,HX,4,Day2,50,0.862,-2.341633985,-1.113229176,-2.341633985
11,7,5-Jul,SB,C,1,Day2,1,0.832,-1.190181489,,-1.190181489
11,7,5-Jul,SB,C,1,Day2,2,0.668,0.397959944,-0.396110773,0.397959944
11,7,5-Jul,SB,C,1,Day2,3,0.978,1.078242505,,1.078242505
11,7,5-Jul,SB,C,1,Day2,4,0.986,1.293684106,1.185963306,1.293684106
11,7,5-Jul,SB,C,1,Day2,5,0.988,1.297623017,,1.297623017
11,7,5-Jul,SB,C,1,Day2,6,0.989,1.283073793,1.290348405,1.283073793
11,7,5-Jul,SB,C,1,Day2,7,0.987,1.24273839,,1.24273839
11,7,5-Jul,SB,C,1,Day2,8,0.992,1.510679678,1.376709034,1.510679678
11,7,5-Jul,SB,C,1,Day2,9,0.988,1.238663411,,1.238663411
11,7,5-Jul,SB,C,1,Day2,10,0.988,1.25493763,1.246800521,1.25493763
11,7,5-Jul,SB,C,1,Day2,11,0.99,1.384066497,,1.384066497
11,7,5-Jul,SB,C,1,Day2,12,0.99,1.512077079,1.448071788,1.512077079
11,7,5-Jul,SB,C,1,Day2,13,0.99,1.501711211,,1.501711211
11,7,5-Jul,SB,C,1,Day2,14,0.992,1.485883151,1.493797181,1.485883151
11,7,5-Jul,SB,C,1,Day2,15,0.992,1.469340817,,1.469340817
11,7,5-Jul,SB,C,1,Day2,16,0.943,0.537905418,1.003623118,0.537905418
11,7,5-Jul,SB,C,1,Day2,17,0.984,1.136017191,,1.136017191
11,7,5-Jul,SB,C,1,Day2,18,0.983,1.161754116,1.148885654,1.161754116
11,7,5-Jul,SB,C,1,Day2,19,0.992,1.530873461,,1.530873461
11,7,5-Jul,SB,C,1,Day2,20,0.993,1.60969634,1.570284901,1.60969634
11,7,5-Jul,SB,C,1,Day2,21,0.974,0.879839066,,0.879839066
11,7,5-Jul,SB,C,1,Day2,22,0.993,1.627916457,1.253877762,1.627916457
11,7,5-Jul,SB,C,1,Day2,23,0.912,0.558679133,,0.558679133
11,7,5-Jul,SB,C,1,Day2,24,0.859,0.621542466,0.5901108,0.621542466
11,7,5-Jul,SB,C,1,Day2,25,0.944,0.568845886,,0.568845886
11,7,5-Jul,SB,C,1,Day2,26,0.919,0.549779509,0.559312698,0.549779509
11,7,5-Jul,SB,C,1,Day2,27,0.854,0.482924644,,0.482924644
11,7,5-Jul,SB,C,1,Day2,28,0.943,0.553819082,0.518371863,0.553819082
11,7,5-Jul,SB,C,1,Day2,29,0.98,0.995025935,,0.995025935
11,7,5-Jul,SB,C,1,Day2,30,0.917,0.538523399,0.766774667,0.538523399
11,7,5-Jul,SB,C,1,Day2,31,0.91,0.480180093,,0.480180093
11,7,5-Jul,SB,C,1,Day2,32,0.9,0.479256981,0.479718537,0.479256981
11,7,5-Jul,SB,C,1,Day2,33,0.89,0.42022286,,0.42022286
11,7,5-Jul,SB,C,1,Day2,34,0.854,0.403346278,0.411784569,0.403346278
11,7,5-Jul,SB,C,1,Day2,35,0.892,0.386722267,,0.386722267
11,7,5-Jul,SB,C,1,Day2,36,0.846,0.330662134,0.358692201,0.330662134
11,7,5-Jul,SB,C,1,Day2,37,0.927,0.596490579,,0.596490579
11,7,5-Jul,SB,C,1,Day2,38,0.842,0.387636639,0.492063609,0.387636639
11,7,5-Jul,SB,C,1,Day2,39,0.816,0.353327564,,0.353327564
11,7,5-Jul,SB,C,1,Day2,40,0.92,0.528417987,0.440872776,0.528417987
11,7,5-Jul,SB,C,1,Day2,41,0.844,0.342447143,,0.342447143
11,7,5-Jul,SB,C,1,Day2,42,0.715,0.259389909,0.300918526,0.259389909
11,7,5-Jul,SB,C,1,Day2,43,0.88,0.394784644,,0.394784644
11,7,5-Jul,SB,C,1,Day2,44,0.648,0.216812111,0.305798378,0.216812111
11,7,5-Jul,SB,C,1,Day2,45,0.379,0.117294302,,0.117294302
11,7,5-Jul,SB,C,1,Day2,46,0.759,0.32444727,0.220870786,0.32444727
11,7,5-Jul,SB,C,1,Day2,47,0.0725,0.037766955,,0.037766955
11,7,5-Jul,SB,C,1,Day2,48,0.527,0.172148192,0.104957574,0.172148192
11,7,5-Jul,SB,C,1,Day2,49,0.26,0.075680116,,0.075680116
11,7,5-Jul,SB,C,1,Day2,50,0.404,0.106967253,0.091323685,0.106967253
11,7,5-Jul,SB,C,1,Day2,51,0.981,1.194733771,,1.194733771
11,7,5-Jul,SB,C,1,Day2,52,0.977,1.398776179,1.296754975,1.398776179
11,7,8-Jul,SB,HS,2,Day2,1,0.829,-0.445502008,,-0.445502008
11,7,8-Jul,SB,HS,2,Day2,2,0.82,-0.418469133,-0.431985571,-0.418469133
11,7,8-Jul,SB,HS,2,Day2,3,0.0187,0.028094755,,0.028094755
11,7,8-Jul,SB,HS,2,Day2,4,0.655,0.332677238,0.180385997,0.332677238
11,7,8-Jul,SB,HS,2,Day2,5,0.805,0.548227381,,0.548227381
11,7,8-Jul,SB,HS,2,Day2,6,0.505,0.301117252,0.424672317,0.301117252
11,7,8-Jul,SB,HS,2,Day2,7,0.942,0.7508568,,0.7508568
