Experiment,Colony,Coral,Location,Treatment,Chamber,Day,Time,rsq,mo2
6,8,8-Aug,SB,HT,3,DAY2,47,0.835,-0.50875626
6,8,8-Aug,SB,HT,3,DAY2,48,0.941,-0.96599252
6,8,8-Aug,SB,HT,3,DAY2,49,0.729,-1.448696865
6,8,8-Aug,SB,HT,3,DAY2,50,0.847,-0.595466854
6,8,8-Aug,SB,HT,3,NIGHT1,1,0.99,-3.130585173
6,8,8-Aug,SB,HT,3,NIGHT1,2,0.98,-2.788032192
6,8,8-Aug,SB,HT,3,NIGHT1,3,0.981,-2.685765133
6,8,8-Aug,SB,HT,3,NIGHT1,4,0.978,-2.792053627
6,8,8-Aug,SB,HT,3,NIGHT1,5,0.979,-2.69039698
6,8,8-Aug,SB,HT,3,NIGHT1,6,0.98,-2.734860661
6,8,8-Aug,SB,HT,3,NIGHT1,7,0.985,-2.718901246
6,8,8-Aug,SB,HT,3,NIGHT1,8,0.976,-2.650421205
6,8,8-Aug,SB,HT,3,NIGHT1,9,0.983,-2.728159827
6,8,8-Aug,SB,HT,3,NIGHT1,10,0.979,-2.696240093
6,8,8-Aug,SB,HT,3,NIGHT1,11,0.984,-2.694444962
6,8,8-Aug,SB,HT,3,NIGHT1,12,0.977,-2.53195951
6,8,8-Aug,SB,HT,3,NIGHT1,13,0.98,-2.685575112
6,8,8-Aug,SB,HT,3,NIGHT1,14,0.98,-2.579654843
6,8,8-Aug,SB,HT,3,NIGHT1,15,0.985,-2.67766819
6,8,8-Aug,SB,HT,3,NIGHT1,16,0.984,-2.578412924
6,8,8-Aug,SB,HT,3,NIGHT1,17,0.977,-2.584336581
6,8,8-Aug,SB,HT,3,NIGHT1,18,0.984,-2.684580244
6,8,8-Aug,SB,HT,3,NIGHT1,19,0.983,-2.572351218
6,8,8-Aug,SB,HT,3,NIGHT1,20,0.98,-2.519547367
6,8,8-Aug,SB,HT,3,NIGHT1,21,0.99,-2.752145696
6,8,8-Aug,SB,HT,3,NIGHT1,22,0.981,-2.610255128
6,8,8-Aug,SB,HT,3,NIGHT1,23,0.98,-2.548431719
6,8,8-Aug,SB,HT,3,NIGHT1,24,0.982,-2.676107449
6,8,8-Aug,SB,HT,3,NIGHT1,25,0.985,-2.545824938
6,8,8-Aug,SB,HT,3,NIGHT1,26,0.973,-3.384547112
6,8,8-Aug,SB,HT,3,NIGHT1,27,0.979,-2.740983108
6,8,8-Aug,SB,HT,3,NIGHT1,28,0.985,-2.582696068
6,8,8-Aug,SB,HT,3,NIGHT1,29,0.977,-2.51396455
6,8,8-Aug,SB,HT,3,NIGHT1,30,0.984,-2.705845027
6,8,8-Aug,SB,HT,3,NIGHT1,31,0.981,-2.574950637
6,8,8-Aug,SB,HT,3,NIGHT1,32,0.977,-2.552206741
6,8,8-Aug,SB,HT,3,NIGHT1,33,0.982,-2.67713304
6,8,8-Aug,SB,HT,3,NIGHT1,34,0.983,-2.560536501
6,8,8-Aug,SB,HT,3,NIGHT1,35,0.977,-2.527040608
6,8,8-Aug,SB,HT,3,NIGHT1,36,0.987,-2.713397887
6,8,8-Aug,SB,HT,3,NIGHT1,37,0.977,-2.562121741
6,8,8-Aug,SB,HT,3,NIGHT1,38,0.978,-2.638704728
6,8,8-Aug,SB,HT,3,NIGHT1,39,0.983,-2.708232323
6,8,8-Aug,SB,HT,3,NIGHT1,40,0.983,-2.526153581
6,8,8-Aug,SB,HT,3,NIGHT1,41,0.978,-2.562019541
6,8,8-Aug,SB,HT,3,NIGHT1,42,0.992,-2.807689182
6,8,8-Aug,SB,HT,3,NIGHT1,43,0.984,-2.683413003
6,8,8-Aug,SB,HT,3,NIGHT1,44,0.98,-2.6281836
6,8,8-Aug,SB,HT,3,NIGHT1,45,0.986,-2.823882216
6,8,8-Aug,SB,HT,3,NIGHT1,46,0.987,-2.63028151
6,8,8-Aug,SB,HT,3,NIGHT1,47,0.982,-2.592508898
6,8,8-Aug,SB,HT,3,NIGHT1,48,0.985,-2.705066718
6,8,8-Aug,SB,HT,3,NIGHT1,49,0.993,-2.962991326
6,8,8-Aug,SB,HT,3,NIGHT1,50,0.99,-3.121687441
6,8,8-Aug,SB,HT,3,NIGHT1,51,0.992,-2.97429003
6,8,8-Aug,SB,HT,3,NIGHT1,52,0.997,-3.025941119
6,8,8-Aug,SB,HT,3,NIGHT2,1,0.977,-5.201438772
6,8,8-Aug,SB,HT,3,NIGHT2,2,0.982,-4.424296215
6,8,8-Aug,SB,HT,3,NIGHT2,3,0.994,-4.090689716
6,8,8-Aug,SB,HT,3,NIGHT2,4,0.998,-4.229098067
6,8,8-Aug,SB,HT,3,NIGHT2,5,0.993,-4.508620593
6,8,8-Aug,SB,HT,3,NIGHT2,6,0.998,-4.056425179
6,8,8-Aug,SB,HT,3,NIGHT2,7,0.994,-3.924116559
6,8,8-Aug,SB,HT,3,NIGHT2,8,0.992,-4.026022547
6,8,8-Aug,SB,HT,3,NIGHT2,9,0.996,-3.910048126
6,8,8-Aug,SB,HT,3,NIGHT2,10,0.989,-3.999328793
6,8,8-Aug,SB,HT,3,NIGHT2,11,0.994,-3.906964237
6,8,8-Aug,SB,HT,3,NIGHT2,12,0.998,-3.974792114
6,8,8-Aug,SB,HT,3,NIGHT2,13,0.997,-4.214394489
6,8,8-Aug,SB,HT,3,NIGHT2,14,0.997,-3.984650304
6,8,8-Aug,SB,HT,3,NIGHT2,15,0.998,-3.828729177
6,8,8-Aug,SB,HT,3,NIGHT2,16,0.998,-3.699780675
6,8,8-Aug,SB,HT,3,NIGHT2,17,0.998,-3.610907613
6,8,8-Aug,SB,HT,3,NIGHT2,18,0.989,-5.06217354
6,8,8-Aug,SB,HT,3,NIGHT2,19,0.998,-3.558579564
6,8,8-Aug,SB,HT,3,NIGHT2,20,0.976,-4.687072197
6,8,8-Aug,SB,HT,3,NIGHT2,21,0.984,-4.025928691
6,8,8-Aug,SB,HT,3,NIGHT2,22,0.998,-3.617174359
6,8,8-Aug,SB,HT,3,NIGHT2,23,0.974,-4.388833934
6,8,8-Aug,SB,HT,3,NIGHT2,24,0.987,-3.909436392
6,8,8-Aug,SB,HT,3,NIGHT2,25,0.998,-3.510788193
6,8,8-Aug,SB,HT,3,NIGHT2,26,0.988,-5.197650293
6,8,8-Aug,SB,HT,3,NIGHT2,27,0.975,-4.586224492
6,8,8-Aug,SB,HT,3,NIGHT2,28,0.998,-3.626029417
6,8,8-Aug,SB,HT,3,NIGHT2,29,0.972,-4.91299285
6,8,8-Aug,SB,HT,3,NIGHT2,30,0.982,-4.149144904
6,8,8-Aug,SB,HT,3,NIGHT2,31,0.998,-3.661080822
6,8,8-Aug,SB,HT,3,NIGHT2,32,0.979,-5.103630481
6,8,8-Aug,SB,HT,3,NIGHT2,33,0.996,-3.73410987
6,8,8-Aug,SB,HT,3,NIGHT2,34,0.998,-3.58779359
6,8,8-Aug,SB,HT,3,NIGHT2,35,0.982,-5.413146284
6,8,8-Aug,SB,HT,3,NIGHT2,36,0.998,-3.58138731
6,8,8-Aug,SB,HT,3,NIGHT2,37,0.997,-3.566997892
6,8,8-Aug,SB,HT,3,NIGHT2,38,0.983,-5.339086937
6,8,8-Aug,SB,HT,3,NIGHT2,39,0.998,-3.6345441
6,8,8-Aug,SB,HT,3,NIGHT2,40,0.97,-4.170746284
6,8,8-Aug,SB,HT,3,NIGHT2,41,0.988,-4.035833306
6,8,8-Aug,SB,HT,3,NIGHT2,42,0.998,-3.59511321
6,8,8-Aug,SB,HT,3,NIGHT2,43,0.967,-5.15205559
6,8,8-Aug,SB,HT,3,NIGHT2,44,0.998,-3.574531533
6,8,8-Aug,SB,HT,3,NIGHT2,45,0.995,-3.627111679
6,8,8-Aug,SB,HT,3,NIGHT2,46,0.989,-5.199434773
6,8,8-Aug,SB,HT,3,NIGHT2,47,0.998,-3.616437486
6,8,8-Aug,SB,HT,3,NIGHT2,48,0.998,-3.57536317
6,8,8-Aug,SB,HT,3,NIGHT2,49,0.976,-4.890594435
6,8,8-Aug,SB,HT,3,NIGHT2,50,0.992,-3.768765469
6,8,8-Aug,SB,HT,3,NIGHT2,51,0.998,-3.485116054
6,8,8-Aug,SB,HT,3,NIGHT2,52,0.924,-2.261475726
6,8,6-Aug,SB,HX,4,DAY1,1,0.846,-0.555020511
6,8,6-Aug,SB,HX,4,DAY1,2,0.574,-0.229096375
6,8,6-Aug,SB,HX,4,DAY1,3,0.0944,-0.062283693
6,8,6-Aug,SB,HX,4,DAY1,4,0.054,-0.041979052
6,8,6-Aug,SB,HX,4,DAY1,5,0.721,-0.293821441
6,8,6-Aug,SB,HX,4,DAY1,6,0.727,-0.267681618
6,8,6-Aug,SB,HX,4,DAY1,7,0.667,-0.284583669
6,8,6-Aug,SB,HX,4,DAY1,8,0.531,-0.187133185
6,8,6-Aug,SB,HX,4,DAY1,9,0.714,-0.2921562
6,8,6-Aug,SB,HX,4,DAY1,10,0.00142,0.006621455
6,8,6-Aug,SB,HX,4,DAY1,11,0.748,-0.945493162
6,8,6-Aug,SB,HX,4,DAY2,1,0.925,-2.393143267
6,8,6-Aug,SB,HX,4,DAY2,2,0.941,-2.484642041
6,8,6-Aug,SB,HX,4,DAY2,3,0.976,-1.956580235
6,8,6-Aug,SB,HX,4,DAY2,4,0.962,-2.692960316
6,8,6-Aug,SB,HX,4,DAY2,5,0.967,-2.455873797
6,8,6-Aug,SB,HX,4,DAY2,6,0.974,-2.718205506
6,8,6-Aug,SB,HX,4,DAY2,7,0.978,-1.768917599
6,8,6-Aug,SB,HX,4,DAY2,8,0.986,-2.340223564
6,8,6-Aug,SB,HX,4,DAY2,9,0.927,-1.987116088
6,8,6-Aug,SB,HX,4,DAY2,10,0.964,-1.431987075
6,8,6-Aug,SB,HX,4,DAY2,11,0.943,-1.143365533
6,8,6-Aug,SB,HX,4,DAY2,12,0.975,-1.850786153
6,8,6-Aug,SB,HX,4,DAY2,13,0.962,-0.847382164
6,8,6-Aug,SB,HX,4,DAY2,14,0.685,-0.340744416
6,8,6-Aug,SB,HX,4,DAY2,15,0.807,-0.632193299
6,8,6-Aug,SB,HX,4,DAY2,16,0.97,-1.975416824
6,8,6-Aug,SB,HX,4,DAY2,17,0.943,-2.184775761
6,8,6-Aug,SB,HX,4,DAY2,18,0.962,-1.830233955
6,8,6-Aug,SB,HX,4,DAY2,19,0.952,-2.603387918
6,8,6-Aug,SB,HX,4,DAY2,20,0.991,-2.109273364
6,8,6-Aug,SB,HX,4,DAY2,21,0.985,-2.65483004
6,8,6-Aug,SB,HX,4,DAY2,22,0.985,-2.178125547
6,8,6-Aug,SB,HX,4,DAY2,23,0.983,-2.893820869
6,8,6-Aug,SB,HX,4,DAY2,24,0.946,-1.785168048
6,8,6-Aug,SB,HX,4,DAY2,25,0.984,-1.389387402
6,8,6-Aug,SB,HX,4,DAY2,26,0.979,-1.967926349
6,8,6-Aug,SB,HX,4,DAY2,27,0.954,-1.248837949
6,8,6-Aug,SB,HX,4,DAY2,28,0.949,-1.442102764
6,8,6-Aug,SB,HX,4,DAY2,29,0.914,-1.221732843
6,8,6-Aug,SB,HX,4,DAY2,30,0.953,-1.685658252
6,8,6-Aug,SB,HX,4,DAY2,31,0.961,-1.806722507
6,8,6-Aug,SB,HX,4,DAY2,32,0.88,-2.056746872
6,8,6-Aug,SB,HX,4,DAY2,33,0.766,-1.626154295
6,8,6-Aug,SB,HX,4,DAY2,34,0.88,-1.07207957
6,8,6-Aug,SB,HX,4,DAY2,35,0.943,-1.187105398
6,8,6-Aug,SB,HX,4,DAY2,36,0.945,-1.643919796
6,8,6-Aug,SB,HX,4,DAY2,37,0.965,-1.924341805
6,8,6-Aug,SB,HX,4,DAY2,38,0.819,-0.898784877
6,8,6-Aug,SB,HX,4,DAY2,39,0.857,-1.941723062
6,8,6-Aug,SB,HX,4,DAY2,40,0.846,-0.898166826
6,8,6-Aug,SB,HX,4,DAY2,41,0.751,-1.184560564
6,8,6-Aug,SB,HX,4,DAY2,42,0.959,-1.381096558
6,8,6-Aug,SB,HX,4,DAY2,43,0.931,-1.429000787
6,8,6-Aug,SB,HX,4,DAY2,44,0.816,-1.554736731
6,8,6-Aug,SB,HX,4,DAY2,45,0.258,-0.198938252
6,8,6-Aug,SB,HX,4,DAY2,46,0.714,-1.771698831
6,8,6-Aug,SB,HX,4,DAY2,47,0.977,-1.050913676
6,8,6-Aug,SB,HX,4,DAY2,48,0.975,-1.851980936
6,8,6-Aug,SB,HX,4,DAY2,49,0.841,-2.590815456
6,8,6-Aug,SB,HX,4,DAY2,50,0.914,-2.409073076
6,8,6-Aug,SB,HX,4,DAY2,51,0.992,-2.051095232
6,8,6-Aug,SB,HX,4,NIGHT1,1,0.978,-3.883910783
6,8,6-Aug,SB,HX,4,NIGHT1,2,0.98,-4.445937604
6,8,6-Aug,SB,HX,4,NIGHT1,3,0.995,-3.468601633
6,8,6-Aug,SB,HX,4,NIGHT1,4,0.971,-4.056637752
6,8,6-Aug,SB,HX,4,NIGHT1,5,0.99,-3.165173378
6,8,6-Aug,SB,HX,4,NIGHT1,6,0.994,-3.25489028
6,8,6-Aug,SB,HX,4,NIGHT1,7,0.996,-3.531094523
6,8,6-Aug,SB,HX,4,NIGHT1,8,0.996,-4.173999052
6,8,6-Aug,SB,HX,4,NIGHT1,9,0.997,-3.545567313
6,8,6-Aug,SB,HX,4,NIGHT1,10,0.996,-3.658313446
6,8,6-Aug,SB,HX,4,NIGHT1,11,0.98,-3.761354275
6,8,6-Aug,SB,HX,4,NIGHT1,12,0.997,-3.657884224
6,8,6-Aug,SB,HX,4,NIGHT1,13,0.995,-3.610935643
6,8,6-Aug,SB,HX,4,NIGHT1,14,0.99,-3.440753011
6,8,6-Aug,SB,HX,4,NIGHT1,15,0.998,-3.767743711
6,8,6-Aug,SB,HX,4,NIGHT1,16,0.994,-3.848601203
6,8,6-Aug,SB,HX,4,NIGHT1,17,0.996,-3.707031676
6,8,6-Aug,SB,HX,4,NIGHT1,18,0.998,-3.729630336
6,8,6-Aug,SB,HX,4,NIGHT1,19,0.997,-3.554132625
6,8,6-Aug,SB,HX,4,NIGHT1,20,0.996,-3.69238063
6,8,6-Aug,SB,HX,4,NIGHT1,21,0.996,-3.506343845
6,8,6-Aug,SB,HX,4,NIGHT1,22,0.992,-3.286168284
6,8,6-Aug,SB,HX,4,NIGHT1,23,0.991,-3.094165406
6,8,6-Aug,SB,HX,4,NIGHT1,24,0.993,-4.054241532
6,8,6-Aug,SB,HX,4,NIGHT1,25,0.992,-3.134836504
6,8,6-Aug,SB,HX,4,NIGHT1,26,0.995,-3.458773351
6,8,6-Aug,SB,HX,4,NIGHT1,27,0.993,-4.063797647
6,8,6-Aug,SB,HX,4,NIGHT1,28,0.995,-3.436413957
6,8,6-Aug,SB,HX,4,NIGHT1,29,0.995,-3.842434954
6,8,6-Aug,SB,HX,4,NIGHT1,30,0.992,-3.248099763
6,8,6-Aug,SB,HX,4,NIGHT1,31,0.992,-3.086013959
6,8,6-Aug,SB,HX,4,NIGHT1,32,0.979,-3.118315122
6,8,6-Aug,SB,HX,4,NIGHT1,33,0.99,-3.099815545
6,8,6-Aug,SB,HX,4,NIGHT1,34,0.99,-3.312171797
6,8,6-Aug,SB,HX,4,NIGHT1,35,0.991,-3.245655051
6,8,6-Aug,SB,HX,4,NIGHT1,36,0.996,-3.28241013
6,8,6-Aug,SB,HX,4,NIGHT1,37,0.991,-3.219322399
6,8,6-Aug,SB,HX,4,NIGHT1,38,0.994,-3.436458533
6,8,6-Aug,SB,HX,4,NIGHT1,39,0.997,-3.406952571
6,8,6-Aug,SB,HX,4,NIGHT1,40,0.998,-3.901163101
6,8,6-Aug,SB,HX,4,NIGHT1,41,0.986,-3.396670403
6,8,6-Aug,SB,HX,4,NIGHT1,42,0.996,-3.584848376
6,8,6-Aug,SB,HX,4,NIGHT1,43,0.991,-3.411753384
6,8,6-Aug,SB,HX,4,NIGHT1,44,0.995,-3.663037323
6,8,6-Aug,SB,HX,4,NIGHT1,45,0.998,-4.036238394
6,8,6-Aug,SB,HX,4,NIGHT1,46,0.994,-3.227658759
6,8,6-Aug,SB,HX,4,NIGHT1,47,0.994,-4.326998612
6,8,6-Aug,SB,HX,4,NIGHT1,48,0.995,-3.688785738
6,8,6-Aug,SB,HX,4,NIGHT1,49,0.983,-4.36692807
6,8,6-Aug,SB,HX,4,NIGHT1,50,0.998,-3.882850822
6,8,6-Aug,SB,HX,4,NIGHT1,51,0.998,-3.757227662
6,8,6-Aug,SB,HX,4,NIGHT1,52,0.998,-3.732059734
6,8,6-Aug,SB,HX,4,NIGHT2,1,0.995,-5.242443768
6,8,6-Aug,SB,HX,4,NIGHT2,2,0.984,-5.897363666
6,8,6-Aug,SB,HX,4,NIGHT2,3,0.987,-6.318392577
6,8,6-Aug,SB,HX,4,NIGHT2,4,0.979,-5.421628191
6,8,6-Aug,SB,HX,4,NIGHT2,5,0.916,-4.566921665
6,8,6-Aug,SB,HX,4,NIGHT2,6,0.976,-5.338840073
6,8,6-Aug,SB,HX,4,NIGHT2,7,0.979,-4.587802506
6,8,6-Aug,SB,HX,4,NIGHT2,8,0.951,-4.795243019
6,8,6-Aug,SB,HX,4,NIGHT2,9,0.972,-5.090663364
6,8,6-Aug,SB,HX,4,NIGHT2,10,0.949,-4.384496224
6,8,6-Aug,SB,HX,4,NIGHT2,11,0.947,-3.873751107
6,8,6-Aug,SB,HX,4,NIGHT2,12,0.946,-4.857928557
6,8,6-Aug,SB,HX,4,NIGHT2,13,0.958,-4.752902335
6,8,6-Aug,SB,HX,4,NIGHT2,14,0.935,-4.076771314
6,8,6-Aug,SB,HX,4,NIGHT2,15,0.989,-3.637674342
6,8,6-Aug,SB,HX,4,NIGHT2,16,0.92,-4.82952106
6,8,6-Aug,SB,HX,4,NIGHT2,17,0.997,-4.296235443
6,8,6-Aug,SB,HX,4,NIGHT2,18,0.99,-4.326272482
6,8,6-Aug,SB,HX,4,NIGHT2,19,0.985,-4.594689742
6,8,6-Aug,SB,HX,4,NIGHT2,20,0.986,-3.211274909
6,8,6-Aug,SB,HX,4,NIGHT2,21,0.91,-3.680159229
6,8,6-Aug,SB,HX,4,NIGHT2,22,0.981,-3.991489635
6,8,6-Aug,SB,HX,4,NIGHT2,23,0.985,-3.148756269
6,8,6-Aug,SB,HX,4,NIGHT2,24,0.939,-3.279465049
6,8,6-Aug,SB,HX,4,NIGHT2,25,0.881,-3.905339364
6,8,6-Aug,SB,HX,4,NIGHT2,26,0.985,-4.643214427
6,8,6-Aug,SB,HX,4,NIGHT2,27,0.993,-4.289969026
6,8,6-Aug,SB,HX,4,NIGHT2,28,0.98,-3.31644139
6,8,6-Aug,SB,HX,4,NIGHT2,29,0.983,-3.211906104
6,8,6-Aug,SB,HX,4,NIGHT2,30,0.907,-3.99414775
6,8,6-Aug,SB,HX,4,NIGHT2,31,0.983,-4.6081381
6,8,6-Aug,SB,HX,4,NIGHT2,32,0.98,-3.092974084
6,8,6-Aug,SB,HX,4,NIGHT2,33,0.928,-3.485709236
6,8,6-Aug,SB,HX,4,NIGHT2,34,0.973,-4.606742589
6,8,6-Aug,SB,HX,4,NIGHT2,35,0.989,-3.214120076
6,8,6-Aug,SB,HX,4,NIGHT2,36,0.983,-3.25477652
6,8,6-Aug,SB,HX,4,NIGHT2,37,0.981,-3.152325492
6,8,6-Aug,SB,HX,4,NIGHT2,38,0.921,-3.947537664
6,8,6-Aug,SB,HX,4,NIGHT2,39,0.989,-4.186615398
6,8,6-Aug,SB,HX,4,NIGHT2,40,0.99,-3.189954074
6,8,6-Aug,SB,HX,4,NIGHT2,41,0.963,-3.236915727
6,8,6-Aug,SB,HX,4,NIGHT2,42,0.983,-4.743892787
6,8,6-Aug,SB,HX,4,NIGHT2,43,0.988,-3.346263041
6,8,6-Aug,SB,HX,4,NIGHT2,44,0.982,-3.196571551
6,8,6-Aug,SB,HX,4,NIGHT2,45,0.921,-3.463898475
6,8,6-Aug,SB,HX,4,NIGHT2,46,0.927,-4.139564284
6,8,6-Aug,SB,HX,4,NIGHT2,47,0.981,-4.836782679
6,8,6-Aug,SB,HX,4,NIGHT2,48,0.986,-3.300517692
6,8,6-Aug,SB,HX,4,NIGHT2,49,0.979,-3.25264072
6,8,6-Aug,SB,HX,4,NIGHT2,50,0.94,-4.575315317
6,8,6-Aug,SB,HX,4,NIGHT2,51,0.989,-4.502797548
6,8,6-Aug,SB,HX,4,NIGHT2,52,0.968,-2.43654428
7,6,8-Jun,SB,C,1,DAY1,1,0.974,0.82701223
7,6,8-Jun,SB,C,1,DAY1,2,0.986,1.005916823
7,6,8-Jun,SB,C,1,DAY1,3,0.98,0.971465765
7,6,8-Jun,SB,C,1,DAY1,4,0.981,0.884350448
7,6,8-Jun,SB,C,1,DAY1,5,0.981,0.907715496
7,6,8-Jun,SB,C,1,DAY1,6,0.98,0.907691734
7,6,8-Jun,SB,C,1,DAY1,7,0.98,0.951953724
7,6,8-Jun,SB,C,1,DAY1,8,0.977,0.945785921
7,6,8-Jun,SB,C,1,DAY1,9,0.972,0.942417408
7,6,8-Jun,SB,C,1,DAY1,10,0.981,0.961755343
7,6,8-Jun,SB,C,1,DAY1,11,0.991,1.348596819
7,6,8-Jun,SB,C,1,DAY1,12,0.991,1.599548732
7,6,8-Jun,SB,C,1,DAY1,13,0.992,1.513337753
7,6,8-Jun,SB,C,1,DAY1,14,0.988,1.515449551
7,6,8-Jun,SB,C,1,DAY1,15,0.993,1.526725081
7,6,8-Jun,SB,C,1,DAY1,16,0.992,1.620274536
7,6,8-Jun,SB,C,1,DAY1,17,0.996,1.746462123
7,6,8-Jun,SB,C,1,DAY1,18,0.989,1.605548222
7,6,8-Jun,SB,C,1,DAY1,19,0.981,1.408033409
7,6,8-Jun,SB,C,1,DAY1,20,0.991,1.429661452
7,6,8-Jun,SB,C,1,DAY1,21,0.988,1.522918174
7,6,8-Jun,SB,C,1,DAY1,22,0.984,1.479210362
7,6,8-Jun,SB,C,1,DAY1,23,0.992,1.571720494
7,6,8-Jun,SB,C,1,DAY1,24,0.993,1.534355522
7,6,8-Jun,SB,C,1,DAY1,25,0.988,1.586288834
7,6,8-Jun,SB,C,1,DAY1,26,0.985,1.408624403
7,6,8-Jun,SB,C,1,DAY1,27,0.987,1.474182163
7,6,8-Jun,SB,C,1,DAY1,28,0.991,1.516593202
7,6,8-Jun,SB,C,1,DAY1,29,0.991,1.484103463
7,6,8-Jun,SB,C,1,DAY1,30,0.993,1.481290665
7,6,8-Jun,SB,C,1,DAY2,1,0.981,0.934370389
7,6,8-Jun,SB,C,1,DAY2,2,0.976,1.131788058
7,6,8-Jun,SB,C,1,DAY2,3,0.99,1.327931475
7,6,8-Jun,SB,C,1,DAY2,4,0.977,0.95061252
7,6,8-Jun,SB,C,1,DAY2,5,0.993,1.53981933
7,6,8-Jun,SB,C,1,DAY2,6,0.988,1.087145145
7,6,8-Jun,SB,C,1,DAY2,7,0.981,1.037754552
7,6,8-Jun,SB,C,1,DAY2,8,0.979,0.871795261
7,6,8-Jun,SB,C,1,DAY2,9,0.972,0.838947737
7,6,8-Jun,SB,C,1,DAY2,10,0.994,1.462743122
7,6,8-Jun,SB,C,1,DAY2,11,0.973,0.79131257
7,6,8-Jun,SB,C,1,DAY2,12,0.995,1.612063333
7,6,8-Jun,SB,C,1,DAY2,13,0.966,0.801440382
7,6,8-Jun,SB,C,1,DAY2,14,0.958,0.706853396
7,6,8-Jun,SB,C,1,DAY2,15,0.993,1.464692782
7,6,8-Jun,SB,C,1,DAY2,16,0.949,0.67141917
7,6,8-Jun,SB,C,1,DAY2,17,0.956,0.668956306
7,6,8-Jun,SB,C,1,DAY2,18,0.955,0.682633526
7,6,8-Jun,SB,C,1,DAY2,19,0.942,0.673330926
7,6,8-Jun,SB,C,1,DAY2,20,0.957,0.696260278
7,6,8-Jun,SB,C,1,DAY2,21,0.952,0.784443421
7,6,8-Jun,SB,C,1,DAY2,22,0.949,0.699356501
7,6,8-Jun,SB,C,1,DAY2,23,0.949,0.739189195
7,6,8-Jun,SB,C,1,DAY2,24,0.948,0.703816724
7,6,8-Jun,SB,C,1,DAY2,25,0.946,0.752453072
7,6,8-Jun,SB,C,1,DAY2,26,0.96,0.777341133
7,6,8-Jun,SB,C,1,DAY2,27,0.949,0.744430569
7,6,8-Jun,SB,C,1,DAY2,28,0.937,0.605217322
7,6,8-Jun,SB,C,1,DAY2,29,0.976,1.049985677
7,6,8-Jun,SB,C,1,DAY2,30,0.897,0.429127052
7,6,8-Jun,SB,C,1,DAY2,31,0.859,0.368588034
7,6,8-Jun,SB,C,1,DAY2,32,0.896,0.435772981
7,6,8-Jun,SB,C,1,DAY2,33,0.897,0.418024366
7,6,8-Jun,SB,C,1,DAY2,34,0.94,0.498259606
7,6,8-Jun,SB,C,1,DAY2,35,0.894,0.414608284
7,6,8-Jun,SB,C,1,DAY2,36,0.914,0.428571341
7,6,8-Jun,SB,C,1,DAY2,37,0.929,0.459261391
7,6,8-Jun,SB,C,1,DAY2,38,0.918,0.471663996
7,6,8-Jun,SB,C,1,DAY2,39,0.93,0.494032907
7,6,8-Jun,SB,C,1,DAY2,40,0.912,0.465297949
7,6,8-Jun,SB,C,1,DAY2,41,0.936,0.478924776
7,6,8-Jun,SB,C,1,DAY2,42,0.965,0.665200196
7,6,8-Jun,SB,C,1,DAY2,43,0.948,0.510704169
7,6,8-Jun,SB,C,1,DAY2,44,0.93,0.412427092
7,6,8-Jun,SB,C,1,DAY2,45,0.924,0.449909265
7,6,8-Jun,SB,C,1,DAY2,46,0.949,0.495475538
7,6,8-Jun,SB,C,1,DAY2,47,0.96,0.539208855
7,6,8-Jun,SB,C,1,DAY2,48,0.923,0.457719807
7,6,8-Jun,SB,C,1,DAY2,49,0.95,0.483348353
7,6,8-Jun,SB,C,1,DAY2,50,0.897,0.357362412
7,6,8-Jun,SB,C,1,DAY2,51,0.95,0.483511686
7,6,8-Jun,SB,C,1,NIGHT1,1,0.995,-2.093483571
7,6,8-Jun,SB,C,1,NIGHT1,2,0.997,-2.079322394
7,6,8-Jun,SB,C,1,NIGHT1,3,0.997,-2.257556664
7,6,8-Jun,SB,C,1,NIGHT1,4,0.998,-2.312372023
7,6,8-Jun,SB,C,1,NIGHT1,5,0.995,-2.027025975
7,6,8-Jun,SB,C,1,NIGHT1,6,0.996,-1.933375256
7,6,8-Jun,SB,C,1,NIGHT1,7,0.997,-1.87175301
7,6,8-Jun,SB,C,1,NIGHT1,8,0.998,-2.233204748
7,6,8-Jun,SB,C,1,NIGHT1,9,0.997,-2.172825435
7,6,8-Jun,SB,C,1,NIGHT1,10,0.998,-2.30262822
7,6,8-Jun,SB,C,1,NIGHT1,11,0.996,-2.224267961
7,6,8-Jun,SB,C,1,NIGHT1,12,0.998,-2.209551979
7,6,8-Jun,SB,C,1,NIGHT1,13,0.998,-2.311921474
7,6,8-Jun,SB,C,1,NIGHT1,14,0.998,-2.224246908
7,6,8-Jun,SB,C,1,NIGHT1,15,0.997,-2.20992199
7,6,8-Jun,SB,C,1,NIGHT1,16,0.997,-2.190008645
7,6,8-Jun,SB,C,1,NIGHT1,17,0.997,-2.216660719
7,6,8-Jun,SB,C,1,NIGHT1,18,0.998,-2.258080422
7,6,8-Jun,SB,C,1,NIGHT1,19,0.997,-2.172451549
7,6,8-Jun,SB,C,1,NIGHT1,20,0.998,-2.280633866
7,6,8-Jun,SB,C,1,NIGHT1,21,0.997,-2.13304414
7,6,8-Jun,SB,C,1,NIGHT1,22,0.997,-2.168688543
7,6,8-Jun,SB,C,1,NIGHT1,23,0.998,-2.21785634
7,6,8-Jun,SB,C,1,NIGHT1,24,0.998,-2.234824358
7,6,8-Jun,SB,C,1,NIGHT1,25,0.997,-2.232655587
